#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         252   -0.364549   -0.494618   0.0146955
         253   -0.361459   -0.494091   0.0146469
         254    -0.34528   -0.493505   0.0146009
         255   -0.313279   -0.492799   0.0145608
         256   -0.297424   -0.492035   0.0145239
         257   -0.301857   -0.491295   0.0144862
         258   -0.349447   -0.490746   0.0144405
         259    -0.39475   -0.490375   0.0143895
         260   -0.404973   -0.490047   0.0143379
         261   -0.390283   -0.489664    0.014288
         262    -0.36576   -0.489191   0.0142413
         263   -0.357146   -0.488689    0.014196
         264   -0.359786   -0.488201   0.0141507
         265   -0.358915   -0.487713   0.0141057
         266   -0.363367   -0.487246   0.0140604
         267   -0.364511   -0.486786   0.0140152
         268   -0.368118   -0.486343   0.0139699
         269   -0.371247   -0.485915   0.0139245
         270    -0.35792   -0.485441    0.013881
         271   -0.376857   -0.485041   0.0138356
         272   -0.378921    -0.48465   0.0137902
         273   -0.397596   -0.484332   0.0137434
         274   -0.416936   -0.484086   0.0136954
         275   -0.398777   -0.483775   0.0136492
         276   -0.376247   -0.483386   0.0136053
         277   -0.424058   -0.483172   0.0135578
         278   -0.433358   -0.482992   0.0135102
         279    -0.41554   -0.482751    0.013464
         280   -0.395945   -0.482441   0.0134195
         281   -0.361764   -0.482011   0.0133786
         282   -0.335002    -0.48149   0.0133413
         283   -0.311447   -0.480889   0.0133077
         284    -0.32969   -0.480357   0.0132715
         285   -0.348413   -0.479894    0.013233
         286   -0.357925   -0.479467   0.0131936
         287   -0.354509   -0.479032   0.0131548
         288   -0.364864   -0.478635   0.0131151
         289   -0.356586   -0.478213   0.0130765
         290   -0.340522   -0.477738     0.01304
         291   -0.344104   -0.477279   0.0130033
         292   -0.368238   -0.476906   0.0129641
         293   -0.374199   -0.476555   0.0129246
         294   -0.389589   -0.476259    0.012884
         295   -0.359707   -0.475864   0.0128464
         296   -0.346317   -0.475427   0.0128105
         297   -0.354577    -0.47502   0.0127738
         298   -0.397225   -0.474759   0.0127336
         299   -0.419249   -0.474573   0.0126924
         300   -0.414468   -0.474373   0.0126516
         301   -0.415708   -0.474178   0.0126111
         302   -0.409085   -0.473962   0.0125712
         303   -0.434358   -0.473831   0.0125304
         304   -0.422792   -0.473664   0.0124903
         305   -0.427287   -0.473512   0.0124503
         306   -0.379601   -0.473205   0.0124134
         307   -0.356578   -0.472825   0.0123787
         308   -0.378028   -0.472517   0.0123424
         309   -0.366374   -0.472173   0.0123072
         310   -0.374452   -0.471858   0.0122715
         311   -0.408892   -0.471656   0.0122338
         312   -0.416521   -0.471479   0.0121958
         313   -0.413177   -0.471293   0.0121583
         314   -0.444003   -0.471206   0.0121199
         315   -0.405548   -0.470997   0.0120832
         316   -0.378579   -0.470705   0.0120485
         317   -0.365029   -0.470372   0.0120151
         318   -0.332748   -0.469939   0.0119851
         319   -0.339609    -0.46953   0.0119545
         320   -0.373932   -0.469232   0.0119209
         321   -0.394796      -0.469    0.011886
         322   -0.422476   -0.468855   0.0118499
         323   -0.388675   -0.468607   0.0118159
         324   -0.367602   -0.468295   0.0117835
         325   -0.354436   -0.467945   0.0117525
         326   -0.347146   -0.467574   0.0117222
         327   -0.343925   -0.467196   0.0116925
         328   -0.343091   -0.466818    0.011663
         329   -0.352086   -0.466469   0.0116327
         330   -0.377621     -0.4662   0.0116006
         331   -0.376982    -0.46593   0.0115687
         332   -0.379152   -0.465669   0.0115368
         333   -0.363919   -0.465363   0.0115062
         334   -0.377944   -0.465102   0.0114747
         335   -0.413442   -0.464947   0.0114415
         336   -0.436113   -0.464862   0.0114078
         337    -0.44064    -0.46479   0.0113741
         338   -0.420639   -0.464659   0.0113412
         339   -0.416348   -0.464517   0.0113087
         340    -0.39927   -0.464325    0.011277
         341   -0.417315   -0.464187   0.0112448
         342   -0.417709   -0.464051   0.0112128
         343   -0.436429    -0.46397   0.0111804
         344   -0.430164   -0.463872   0.0111483
         345   -0.426615   -0.463764   0.0111165
         346   -0.419028   -0.463635   0.0110851
         347   -0.425486   -0.463525   0.0110537
         348   -0.414683   -0.463385   0.0110228
         349   -0.439588   -0.463316   0.0109915
         350   -0.483455   -0.463374   0.0109602
         351   -0.516998   -0.463527   0.0109301
         352   -0.492527   -0.463609   0.0108993
         353   -0.469223   -0.463625   0.0108685
         354   -0.456052   -0.463604   0.0108378
         355   -0.466358   -0.463611   0.0108072
         356   -0.445741   -0.463561    0.010777
         357   -0.435472   -0.463482   0.0107471
         358   -0.435574   -0.463404   0.0107174
         359   -0.451297   -0.463371   0.0106876
         360   -0.429285   -0.463276   0.0106583
         361   -0.424614   -0.463169   0.0106293
         362   -0.382707   -0.462947   0.0106023
         363   -0.363844   -0.462674   0.0105766
         364   -0.396223   -0.462491   0.0105491
         365   -0.384613   -0.462278   0.0105224
         366   -0.396759   -0.462099   0.0104951
         367   -0.425097   -0.461998    0.010467
         368   -0.424546   -0.461896   0.0104391
         369   -0.418102   -0.461777   0.0104115
         370     -0.3515   -0.461479   0.0103876
         371   -0.348036   -0.461174   0.0103641
         372   -0.342596   -0.460855   0.0103411
         373   -0.351029    -0.46056   0.0103176
         374    -0.35733   -0.460284   0.0102937
         375   -0.341234   -0.459967   0.0102711
         376   -0.377113   -0.459747   0.0102462
         377   -0.391288   -0.459565   0.0102206
         378   -0.391021   -0.459384   0.0101952
         379    -0.37847    -0.45917   0.0101705
         380   -0.367567   -0.458929   0.0101466
         381   -0.359527   -0.458668   0.0101233
         382   -0.353414   -0.458393   0.0101006
         383   -0.359536   -0.458135   0.0100775
         384   -0.349973   -0.457853   0.0100552
         385    -0.33742    -0.45754   0.0100339
         386   -0.337411   -0.457229   0.0100128
         387   -0.374537   -0.457015  0.00998918
         388   -0.398237   -0.456864  0.00996458
         389   -0.421206   -0.456772  0.00993939
         390   -0.471783   -0.456811  0.00991398
         391   -0.448909    -0.45679  0.00988864
         392   -0.385819   -0.456609  0.00986508
         393    -0.39361   -0.456449  0.00984128
         394    -0.39323   -0.456289  0.00981761
         395   -0.430215   -0.456223  0.00979297
         396   -0.413397   -0.456114  0.00976884
         397   -0.398045   -0.455968  0.00974533
         398   -0.384107   -0.455788  0.00972252
         399    -0.35762   -0.455542  0.00970126
         400   -0.352874   -0.455285   0.0096804
         401   -0.344574   -0.455009   0.0096602
         402   -0.347506   -0.454741  0.00963987
         403    -0.36085   -0.454508  0.00961876
         404   -0.383941   -0.454334  0.00959654
         405   -0.374447   -0.454136  0.00957487
         406    -0.37411   -0.453939  0.00955332
         407   -0.403223   -0.453815  0.00953066
         408   -0.456595   -0.453822   0.0095073
         409   -0.466848   -0.453853  0.00948411
         410   -0.452366    -0.45385  0.00946098
         411   -0.452326   -0.453846  0.00943796
         412   -0.435973   -0.453803  0.00941515
         413   -0.428705   -0.453742  0.00939255
         414   -0.419437   -0.453659  0.00937023
         415   -0.409394   -0.453552  0.00934826
         416   -0.408019   -0.453443  0.00932643
         417   -0.412799   -0.453345  0.00930457
         418   -0.392728     -0.4532  0.00928344
         419   -0.429378   -0.453144  0.00926146
         420    -0.43178   -0.453093  0.00923955
         421   -0.451485   -0.453089   0.0092176
         422   -0.417144   -0.453004  0.00919615
         423   -0.437225   -0.452966  0.00917449
         424   -0.426885   -0.452905  0.00915305
         425    -0.41876   -0.452825  0.00913187
         426   -0.378771   -0.452651  0.00911209
         427   -0.364938   -0.452445  0.00909306
         428   -0.383337   -0.452284  0.00907325
         429   -0.410892   -0.452187  0.00905261
         430   -0.456331   -0.452197  0.00903157
         431   -0.471366   -0.452241  0.00901072
         432    -0.47222   -0.452288  0.00898998
         433   -0.477831   -0.452347  0.00896941
         434   -0.444214   -0.452328  0.00894877
         435   -0.421458   -0.452257  0.00892848
         436   -0.430214   -0.452206  0.00890814
         437   -0.436984   -0.452172  0.00888782
         438    -0.45371   -0.452175  0.00886753
         439   -0.530402   -0.452353  0.00884912
         440   -0.519992   -0.452507  0.00883035
         441   -0.535227   -0.452695  0.00881232
         442   -0.470794   -0.452736  0.00879247
         443   -0.447875   -0.452725  0.00877263
         444   -0.407795   -0.452623  0.00875346
         445   -0.446238   -0.452609   0.0087338
         446   -0.492176   -0.452698  0.00871467
         447   -0.442666   -0.452675   0.0086952
         448   -0.403873   -0.452566  0.00867647
         449   -0.375394   -0.452395  0.00865885
         450   -0.368309   -0.452208  0.00864163
         451   -0.404139   -0.452101  0.00862312
         452   -0.425942   -0.452043  0.00860424
         453   -0.459952   -0.452061  0.00858526
         454   -0.483388    -0.45213  0.00856663
         455   -0.459092   -0.452145  0.00854782
         456   -0.438112   -0.452114  0.00852913
         457   -0.423005   -0.452051   0.0085107
         458   -0.461323   -0.452071  0.00849214
         459    -0.46849   -0.452107  0.00847372
         460   -0.474414   -0.452155  0.00845543
         461   -0.489315   -0.452236  0.00843748
         462   -0.475414   -0.452286  0.00841936
         463   -0.466524   -0.452317  0.00840123
         464   -0.433632   -0.452276  0.00838323
         465   -0.414812   -0.452196  0.00836558
         466   -0.424004   -0.452135  0.00834785
         467   -0.429892   -0.452088  0.00833011
         468   -0.439148    -0.45206  0.00831236
         469   -0.430825   -0.452015  0.00829476
         470   -0.455963   -0.452023  0.00827711
         471    -0.45928   -0.452038  0.00825955
         472   -0.447567   -0.452029  0.00824206
         473   -0.452807   -0.452031  0.00822464
         474   -0.449163   -0.452025  0.00820729
         475   -0.464035    -0.45205  0.00819005
         476   -0.444869   -0.452035  0.00817285
         477    -0.47328   -0.452079  0.00815584
         478    -0.50167   -0.452183  0.00813944
         479   -0.456088   -0.452191  0.00812245
         480     -0.4367   -0.452159  0.00810559
         481   -0.392044   -0.452034  0.00808971
