#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         536       -0.44   -0.457015  0.00540569
         537       -0.36   -0.456834  0.00539864
         538        -0.2   -0.456357  0.00540968
         539       -0.28    -0.45603  0.00540952
         540       -0.44      -0.456  0.00539959
         541       -0.52   -0.456118   0.0053909
         542        -0.6   -0.456384  0.00538749
         543       -0.36   -0.456206  0.00538049
         544       -0.44   -0.456176  0.00537068
         545       -0.44   -0.456147  0.00536091
         546       -0.28   -0.455824  0.00536079
         547       -0.28   -0.455503  0.00536062
         548       -0.52    -0.45562  0.00535213
         549       -0.28   -0.455301  0.00535193
         550       -0.52   -0.455418  0.00534349
         551        -0.2   -0.454955  0.00535386
         552        -0.6   -0.455217  0.00535061
         553       -0.36   -0.455045   0.0053437
         554       -0.36   -0.454874  0.00533681
         555       -0.36   -0.454703  0.00532993
         556       -0.44   -0.454676  0.00532041
         557       -0.44    -0.45465  0.00531092
         558       -0.36    -0.45448  0.00530411
         559       -0.44   -0.454454  0.00529469
         560       -0.44   -0.454429   0.0052853
         561       -0.36    -0.45426  0.00527856
         562       -0.44   -0.454235  0.00526922
         563       -0.44    -0.45421  0.00525993
         564       -0.36   -0.454043  0.00525325
         565       -0.52   -0.454159  0.00524525
         566       -0.44   -0.454134  0.00523604
         567       -0.36   -0.453968  0.00522944
         568       -0.44   -0.453944  0.00522029
         569       -0.44   -0.453919  0.00521117
         570        -0.6   -0.454175  0.00520833
         571       -0.52   -0.454291  0.00520048
         572        -0.6   -0.454545  0.00519763
         573        -0.6   -0.454799  0.00519475
         574       -0.52   -0.454913  0.00518694
         575        -0.6   -0.455165  0.00518406
         576        -0.6   -0.455417  0.00518115
         577       -0.52   -0.455529  0.00517338
         578        -0.6   -0.455779  0.00517046
         579       -0.52   -0.455889  0.00516272
         580        -0.6   -0.456138   0.0051598
         581       -0.52   -0.456248  0.00515209
         582       -0.52   -0.456357   0.0051444
         583       -0.68   -0.456741  0.00514986
         584       -0.44   -0.456712  0.00514112
         585       -0.44   -0.456684  0.00513241
         586       -0.28   -0.456382   0.0051325
         587       -0.52   -0.456491   0.0051249
         588       -0.52   -0.456599  0.00511732
         589       -0.44    -0.45657  0.00510871
         590       -0.28   -0.456271  0.00510881
         591       -0.36   -0.456108  0.00510276
         592       -0.44   -0.456081  0.00509422
         593       -0.44   -0.456054   0.0050857
         594       -0.52   -0.456162  0.00507828
         595       -0.52   -0.456269  0.00507087
         596       -0.44   -0.456242  0.00506244
         597       -0.44   -0.456214  0.00505403
         598       -0.52   -0.456321  0.00504671
         599        -0.6   -0.456561  0.00504398
         600       -0.44   -0.456533  0.00503565
         601       -0.44   -0.456506  0.00502734
         602       -0.52   -0.456611   0.0050201
         603       -0.52   -0.456716  0.00501287
         604       -0.52   -0.456821  0.00500567
         605       -0.44   -0.456793  0.00499747
         606       -0.36   -0.456634  0.00499178
         607       -0.36   -0.456474  0.00498609
         608       -0.28   -0.456184  0.00498633
         609       -0.28   -0.455895  0.00498653
         610       -0.44   -0.455869  0.00497842
         611       -0.52   -0.455974  0.00497138
         612        -0.6   -0.456209  0.00496883
         613       -0.44   -0.456183  0.00496079
         614        -0.6   -0.456417  0.00495824
         615       -0.52    -0.45652  0.00495125
         616       -0.36   -0.456364  0.00494569
         617       -0.68   -0.456726  0.00495094
         618       -0.36    -0.45657  0.00494541
         619        -0.6   -0.456801  0.00494284
         620       -0.52   -0.456903  0.00493592
         621       -0.52   -0.457005  0.00492902
         622       -0.68   -0.457363  0.00493411
         623       -0.68   -0.457721  0.00493912
         624       -0.44   -0.457692  0.00493128
         625       -0.52   -0.457792   0.0049244
         626       -0.36   -0.457636  0.00491901
         627        -0.6   -0.457863  0.00491641
         628        -0.6   -0.458089  0.00491378
         629       -0.52   -0.458188  0.00490696
         630       -0.12   -0.457651  0.00492844
         631       -0.44   -0.457623  0.00492071
         632       -0.52   -0.457722  0.00491392
         633       -0.52    -0.45782  0.00490714
         634       -0.36   -0.457666  0.00490182
         635       -0.44   -0.457638  0.00489418
         636       -0.52   -0.457736  0.00488747
         637       -0.52   -0.457834  0.00488077
         638       -0.44   -0.457806   0.0048732
         639       -0.36   -0.457653  0.00486798
         640       -0.36     -0.4575  0.00486277
         641       -0.44   -0.457473  0.00485526
         642       -0.52    -0.45757  0.00484867
         643        -0.6   -0.457792  0.00484619
         644       -0.52   -0.457888  0.00483962
         645       -0.52   -0.457984  0.00483308
         646       -0.52    -0.45808  0.00482655
         647       -0.52   -0.458176  0.00482004
         648       -0.36   -0.458025  0.00481498
         649       -0.36   -0.457874  0.00480993
         650        -0.6   -0.458092   0.0048075
         651       -0.68   -0.458433  0.00481218
         652       -0.76   -0.458896  0.00482698
         653       -0.36   -0.458744  0.00482196
         654       -0.44   -0.458716  0.00481467
         655       -0.52   -0.458809  0.00480823
         656       -0.52   -0.458902  0.00480181
         657       -0.28    -0.45863  0.00480221
         658        -0.6   -0.458845  0.00479972
         659       -0.52   -0.458938  0.00479333
         660       -0.44   -0.458909  0.00478616
         661       -0.44    -0.45888    0.004779
         662       -0.52   -0.458973  0.00477267
         663       -0.44   -0.458944  0.00476556
         664       -0.52   -0.459036  0.00475927
         665       -0.52   -0.459128    0.004753
         666       -0.44   -0.459099  0.00474595
         667       -0.52    -0.45919  0.00473971
         668        -0.6   -0.459401   0.0047373
         669       -0.52   -0.459492  0.00473108
         670       -0.52   -0.459582  0.00472488
         671        -0.6   -0.459791  0.00472247
         672       -0.76   -0.460238  0.00473653
         673       -0.36   -0.460089  0.00473183
         674       -0.28   -0.459822  0.00473235
         675       -0.36   -0.459674  0.00472765
         676        -0.6   -0.459882  0.00472521
         677       -0.36   -0.459734  0.00472054
         678        -0.2   -0.459351  0.00472909
         679       -0.44   -0.459323  0.00472221
         680        -0.2   -0.458941  0.00473064
         681       -0.52   -0.459031  0.00472455
         682        -0.6   -0.459238  0.00472214
         683       -0.44   -0.459209  0.00471531
         684       -0.28   -0.458947  0.00471569
         685       -0.44    -0.45892  0.00470888
         686        -0.6   -0.459125  0.00470651
         687       -0.68   -0.459447  0.00471063
         688        -0.6   -0.459651  0.00470821
         689       -0.44   -0.459623  0.00470146
         690       -0.44   -0.459594  0.00469473
         691       -0.52   -0.459682  0.00468875
         692       -0.68       -0.46  0.00469277
