#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
       29443        0.36   0.0282607  0.00135365
       29444         0.2   0.0282665  0.00135362
       29445        0.48   0.0282819  0.00135366
       29446         0.4   0.0282945  0.00135367
       29447        0.24   0.0283017  0.00135365
       29448        0.36    0.028313  0.00135365
       29449        0.44   0.0283269  0.00135367
       29450         0.4   0.0283396  0.00135369
       29451        0.28   0.0283481  0.00135367
       29452         0.2   0.0283539  0.00135364
       29453         0.2   0.0283598   0.0013536
       29454        0.04   0.0283602  0.00135356
       29455        0.16   0.0283646  0.00135352
       29456        0.12   0.0283677  0.00135348
       29457           0   0.0283668  0.00135343
       29458           0   0.0283658  0.00135338
       29459        0.08   0.0283676  0.00135334
       29460        0.04    0.028368  0.00135329
       29461        0.28   0.0283765  0.00135327
       29462        0.32   0.0283864  0.00135326
       29463        0.24   0.0283936  0.00135324
       29464         0.2   0.0283994   0.0013532
       29465           0   0.0283984  0.00135316
       29466       -0.04   0.0283961  0.00135311
       29467       -0.12   0.0283911  0.00135308
       29468       -0.24    0.028382  0.00135306
       29469       -0.32   0.0283702  0.00135307
       29470       -0.04   0.0283678  0.00135302
       29471        0.12   0.0283709  0.00135298
       29472         0.2   0.0283768  0.00135295
       29473        0.28   0.0283853  0.00135293
       29474         0.2   0.0283911   0.0013529
       29475        0.12   0.0283942  0.00135285
       29476        0.16   0.0283987  0.00135282
       29477         0.2   0.0284045  0.00135278
       29478        0.08   0.0284063  0.00135274
       29479         0.2   0.0284121   0.0013527
       29480       -0.04   0.0284098  0.00135266
       29481       -0.36   0.0283966  0.00135268
       29482       -0.32   0.0283848  0.00135268
       29483       -0.32    0.028373  0.00135269
       29484       -0.52   0.0283544  0.00135277
       29485       -0.28   0.0283439  0.00135277
       29486        -0.4   0.0283294   0.0013528
       29487       -0.28   0.0283189  0.00135279
       29488       -0.04   0.0283166  0.00135275
       29489       -0.12   0.0283116  0.00135271
       29490        0.16    0.028316  0.00135267
       29491        0.12   0.0283191  0.00135263
       29492         0.2    0.028325   0.0013526
       29493        0.12   0.0283281  0.00135256
       29494         0.2   0.0283339  0.00135252
       29495         0.2   0.0283397  0.00135249
       29496        0.16   0.0283442  0.00135245
       29497        -0.2   0.0283364  0.00135243
       29498        0.08   0.0283382  0.00135238
       29499         0.2    0.028344  0.00135235
       29500        0.16   0.0283485  0.00135231
       29501        0.16   0.0283529  0.00135227
       29502           0    0.028352  0.00135223
       29503       -0.16   0.0283456   0.0013522
       29504       -0.24   0.0283365  0.00135218
       29505       -0.04   0.0283342  0.00135214
       29506       -0.04   0.0283319  0.00135209
       29507       -0.04   0.0283295  0.00135205
       29508       -0.08   0.0283259  0.00135201
       29509       -0.12   0.0283209  0.00135197
       29510           0   0.0283199  0.00135193
       29511       -0.32   0.0283081  0.00135193
       29512       -0.08   0.0283044  0.00135189
       29513       -0.08   0.0283007  0.00135185
       29514        0.08   0.0283025  0.00135181
       29515       -0.08   0.0282988  0.00135177
       29516       -0.32    0.028287  0.00135177
       29517       -0.36   0.0282739  0.00135179
       29518       -0.36   0.0282607  0.00135181
       29519       -0.24   0.0282516  0.00135179
       29520       -0.24   0.0282425  0.00135178
       29521       -0.32   0.0282308  0.00135178
       29522        0.04   0.0282311  0.00135174
       29523       -0.28   0.0282207  0.00135173
       29524       -0.36   0.0282076  0.00135175
       29525       -0.48   0.0281903  0.00135181
       29526       -0.32   0.0281786  0.00135182
       29527       -0.16   0.0281722  0.00135179
       29528        0.04   0.0281726  0.00135174
       29529        0.36   0.0281838  0.00135174
       29530        0.16   0.0281883  0.00135171
       29531       -0.08   0.0281846  0.00135166
       29532       -0.36   0.0281715  0.00135168
       29533       -0.24   0.0281624  0.00135167
       29534       -0.36   0.0281493  0.00135169
       29535       -0.04   0.0281469  0.00135164
       29536           0    0.028146   0.0013516
       29537        0.16   0.0281505  0.00135156
       29538       -0.04   0.0281481  0.00135151
       29539       -0.16   0.0281418  0.00135148
       29540       -0.08   0.0281381  0.00135144
       29541       -0.08   0.0281345   0.0013514
       29542        0.16   0.0281389  0.00135136
       29543        0.24   0.0281461  0.00135134
       29544         0.2   0.0281519   0.0013513
       29545        0.04   0.0281523  0.00135126
       29546       -0.16   0.0281459  0.00135123
       29547       -0.32   0.0281342  0.00135123
       29548        -0.2   0.0281264  0.00135121
       29549       -0.08   0.0281228  0.00135117
       29550        -0.2   0.0281151  0.00135114
       29551       -0.08   0.0281114   0.0013511
       29552       -0.32   0.0280996  0.00135111
       29553       -0.56   0.0280797  0.00135121
       29554       -0.36   0.0280666  0.00135123
       29555       -0.04   0.0280643  0.00135118
       29556       -0.16   0.0280579  0.00135115
       29557        -0.4   0.0280434  0.00135119
       29558        -0.6   0.0280222  0.00135131
       29559       -0.44   0.0280064  0.00135135
       29560       -0.48   0.0279892  0.00135142
       29561        -0.4   0.0279747  0.00135145
       29562       -0.36   0.0279616  0.00135147
       29563       -0.44   0.0279457  0.00135151
       29564       -0.32    0.027934  0.00135152
       29565       -0.12    0.027929  0.00135148
       29566        -0.2   0.0279213  0.00135146
       29567       -0.28   0.0279108  0.00135145
       29568       -0.08   0.0279072  0.00135141
       29569           0   0.0279063  0.00135137
       29570       -0.04    0.027904  0.00135132
       29571       -0.32   0.0278922  0.00135133
       29572       -0.36   0.0278791  0.00135135
       29573       -0.16   0.0278727  0.00135132
       29574       -0.36   0.0278596  0.00135133
       29575       -0.16   0.0278533   0.0013513
       29576        0.08    0.027855  0.00135126
       29577         0.2   0.0278608  0.00135123
       29578        0.28   0.0278694  0.00135121
       29579         0.4   0.0278819  0.00135122
       29580        0.32   0.0278918  0.00135121
       29581        0.08   0.0278936  0.00135117
       29582       -0.08   0.0278899  0.00135113
       29583        0.04   0.0278903  0.00135108
       29584        0.04   0.0278908  0.00135103
       29585        0.12   0.0278939  0.00135099
       29586        0.56   0.0279119  0.00135107
       29587        0.56   0.0279298  0.00135114
       29588        0.48   0.0279451  0.00135118
       29589        0.12   0.0279482  0.00135114
       29590           0   0.0279473  0.00135109
       29591        0.08    0.027949  0.00135105
       29592        0.08   0.0279508    0.001351
       29593       -0.28   0.0279404    0.001351
       29594       -0.48   0.0279232  0.00135106
       29595       -0.32   0.0279115  0.00135107
       29596       -0.24   0.0279024  0.00135105
       29597       -0.16   0.0278961  0.00135102
       29598       -0.12   0.0278911  0.00135099
       29599       -0.12   0.0278861  0.00135095
       29600        0.08   0.0278878   0.0013509
       29601       -0.12   0.0278828  0.00135087
       29602       -0.24   0.0278738  0.00135085
       29603       -0.48   0.0278566  0.00135092
       29604       -0.48   0.0278395  0.00135098
       29605       -0.28   0.0278291  0.00135097
       29606        -0.4   0.0278146  0.00135101
       29607       -0.44   0.0277988  0.00135105
       29608       -0.24   0.0277898  0.00135104
       29609           0   0.0277888  0.00135099
       29610       -0.04   0.0277866  0.00135095
       29611       -0.04   0.0277843   0.0013509
       29612       -0.32   0.0277725  0.00135091
       29613       -0.08   0.0277689  0.00135087
       29614        0.16   0.0277734  0.00135083
       29615        0.36   0.0277846  0.00135083
       29616        0.36   0.0277958  0.00135083
       29617        0.16   0.0278002  0.00135079
       29618        0.24   0.0278074  0.00135077
       29619         0.2   0.0278132  0.00135073
       29620         0.2    0.027819   0.0013507
       29621        0.32   0.0278289  0.00135069
       29622        0.52   0.0278455  0.00135075
       29623        0.48   0.0278608  0.00135079
       29624        0.52   0.0278774  0.00135085
       29625         0.4     0.02789  0.00135086
       29626        0.28   0.0278985  0.00135084
       29627       -0.12   0.0278935   0.0013508
       29628       -0.04   0.0278912  0.00135076
       29629        0.08   0.0278929  0.00135072
       29630       -0.16   0.0278866  0.00135068
       29631        0.08   0.0278884  0.00135064
       29632        0.24   0.0278955  0.00135061
       29633       -0.04   0.0278932  0.00135057
       29634       -0.04   0.0278909  0.00135053
       29635       -0.28   0.0278805  0.00135052
       29636       -0.44   0.0278648  0.00135057
       29637       -0.36   0.0278517  0.00135059
       29638        -0.2    0.027844  0.00135056
       29639        -0.2   0.0278363  0.00135054
       29640       -0.24   0.0278273  0.00135052
       29641       -0.44   0.0278115  0.00135057
       29642       -0.16   0.0278051  0.00135054
       29643        0.04   0.0278056  0.00135049
       29644        0.08   0.0278073  0.00135045
       29645        0.16   0.0278118  0.00135041
       29646           0   0.0278108  0.00135037
       29647        0.04   0.0278112  0.00135032
       29648        0.08    0.027813  0.00135028
       29649         0.2   0.0278188  0.00135024
       29650        0.12   0.0278219   0.0013502
       29651        0.04   0.0278223  0.00135015
       29652       -0.44   0.0278066   0.0013502
       29653       -0.44   0.0277908  0.00135025
       29654       -0.24   0.0277817  0.00135023
       29655       -0.12   0.0277768   0.0013502
       29656       -0.08   0.0277731  0.00135016
       29657       -0.24   0.0277641  0.00135014
       29658       -0.28   0.0277537  0.00135013
       29659       -0.44    0.027738  0.00135018
       29660       -0.44   0.0277222  0.00135023
       29661       -0.32   0.0277105  0.00135023
       29662       -0.16   0.0277041   0.0013502
       29663        -0.2   0.0276965  0.00135018
       29664       -0.12   0.0276915  0.00135014
       29665       -0.04   0.0276892   0.0013501
       29666        0.04   0.0276896  0.00135005
       29667           0   0.0276887  0.00135001
       29668        0.08   0.0276904  0.00134996
       29669        0.12   0.0276936  0.00134992
       29670        0.44   0.0277074  0.00134995
       29671        0.16   0.0277119  0.00134991
       29672        0.32   0.0277218   0.0013499
       29673        0.56   0.0277397  0.00134997
       29674        0.56   0.0277576  0.00135005
       29675         0.4   0.0277702  0.00135006
       29676       -0.08   0.0277665  0.00135002
       29677        0.04    0.027767  0.00134997
       29678        0.16   0.0277714  0.00134994
       29679        0.04   0.0277718  0.00134989
       29680        0.16   0.0277763  0.00134985
       29681        0.28   0.0277848  0.00134983
       29682        0.28   0.0277933  0.00134982
       29683        0.16   0.0277977  0.00134978
       29684        0.28   0.0278062  0.00134976
       29685           0   0.0278053  0.00134971
       29686       -0.16    0.027799  0.00134968
       29687           0    0.027798  0.00134964
       29688        0.04   0.0277984  0.00134959
       29689        0.08   0.0278002  0.00134955
       29690        0.04   0.0278006   0.0013495
       29691        0.12   0.0278037  0.00134946
       29692        0.08   0.0278055  0.00134942
       29693        0.32   0.0278153  0.00134941
       29694        0.32   0.0278251   0.0013494
       29695        0.44    0.027839  0.00134942
       29696        0.48   0.0278543  0.00134946
       29697        0.32   0.0278641  0.00134945
       29698        0.08   0.0278658  0.00134941
       29699         0.2   0.0278716  0.00134938
       29700        0.12   0.0278747  0.00134933
       29701        0.04   0.0278752  0.00134929
       29702        0.12   0.0278783  0.00134925
       29703        0.28   0.0278867  0.00134923
       29704        0.28   0.0278952  0.00134921
       29705         0.4   0.0279078  0.00134922
       29706         0.2   0.0279136  0.00134919
       29707        0.12   0.0279167  0.00134915
       29708        0.12   0.0279198  0.00134911
       29709        0.12   0.0279229  0.00134906
       29710        0.04   0.0279233  0.00134902
       29711        0.04   0.0279237  0.00134897
       29712        0.08   0.0279254  0.00134893
       29713       -0.12   0.0279204  0.00134889
       29714        0.12   0.0279235  0.00134885
       29715        0.16    0.027928  0.00134881
       29716        0.24   0.0279351  0.00134879
       29717        0.36   0.0279463  0.00134879
       29718        0.16   0.0279507  0.00134875
       29719        0.24   0.0279579  0.00134872
       29720        0.08   0.0279596  0.00134868
       29721       -0.08    0.027956  0.00134864
       29722       -0.08   0.0279524   0.0013486
       29723       -0.08   0.0279487  0.00134856
       29724       -0.08   0.0279451  0.00134852
       29725       -0.08   0.0279415  0.00134848
       29726         0.2   0.0279473  0.00134844
       29727         0.2    0.027953  0.00134841
       29728        -0.2   0.0279454  0.00134839
       29729       -0.24   0.0279364  0.00134837
       29730        0.08   0.0279381  0.00134833
       29731           0   0.0279372  0.00134828
       29732        -0.2   0.0279295  0.00134826
       29733       -0.16   0.0279232  0.00134823
       29734       -0.08   0.0279196  0.00134819
       29735        0.04     0.02792  0.00134814
       29736       -0.08   0.0279163   0.0013481
       29737       -0.12   0.0279114  0.00134807
       29738        0.08   0.0279131  0.00134802
       29739        0.04   0.0279135  0.00134798
       29740        0.28    0.027922  0.00134796
       29741         0.4   0.0279345  0.00134797
       29742        0.28    0.027943  0.00134795
       29743         0.2   0.0279488  0.00134792
       29744        0.44   0.0279626  0.00134795
       29745         0.6   0.0279818  0.00134804
       29746        0.68   0.0280038  0.00134817
       29747        0.68   0.0280257   0.0013483
       29748         0.4   0.0280382  0.00134832
       29749        0.48   0.0280534  0.00134836
       29750         0.4   0.0280659  0.00134837
       29751         0.2   0.0280717  0.00134834
       29752           0   0.0280707  0.00134829
       29753       -0.08   0.0280671  0.00134825
       29754        -0.2   0.0280594  0.00134823
       29755           0   0.0280585  0.00134818
       29756        0.08   0.0280602  0.00134814
       29757        0.12   0.0280633   0.0013481
       29758        0.28   0.0280718  0.00134808
       29759        0.32   0.0280816  0.00134807
       29760        0.28   0.0280901  0.00134805
       29761       -0.08   0.0280864  0.00134801
       29762        0.04   0.0280868  0.00134796
       29763           0   0.0280859  0.00134792
       29764       -0.08   0.0280822  0.00134788
       29765        0.04   0.0280826  0.00134783
       29766       -0.08    0.028079  0.00134779
       29767        0.16   0.0280834  0.00134775
       29768        0.04   0.0280838  0.00134771
       29769        0.08   0.0280856  0.00134766
       29770        0.04    0.028086  0.00134762
       29771           0    0.028085  0.00134757
       29772       -0.12   0.0280801  0.00134754
       29773       -0.16   0.0280738  0.00134751
       29774       -0.28   0.0280634   0.0013475
       29775       -0.48   0.0280463  0.00134756
       29776        -0.4    0.028032   0.0013476
       29777       -0.16   0.0280257  0.00134757
       29778       -0.12   0.0280207  0.00134753
       29779        0.12   0.0280238  0.00134749
       29780        0.12   0.0280269  0.00134745
       29781        0.16   0.0280313  0.00134741
       29782       -0.04    0.028029  0.00134737
       29783       -0.08   0.0280254  0.00134732
       29784       -0.08   0.0280218  0.00134728
       29785       -0.16   0.0280154  0.00134725
       29786       -0.08   0.0280118  0.00134721
       29787       -0.32   0.0280001  0.00134722
       29788        -0.2   0.0279925   0.0013472
       29789       -0.16   0.0279862  0.00134717
       29790       -0.48   0.0279691  0.00134723
       29791        -0.4   0.0279548  0.00134726
       29792       -0.24   0.0279458  0.00134724
       29793       -0.08   0.0279421   0.0013472
       29794        0.04   0.0279425  0.00134716
       29795       -0.12   0.0279376  0.00134712
       29796       -0.12   0.0279326  0.00134709
       29797        0.32   0.0279424  0.00134708
       29798        0.16   0.0279468  0.00134704
       29799        0.12   0.0279499    0.001347
       29800        0.08   0.0279517  0.00134695
       29801        0.12   0.0279548  0.00134691
       29802        -0.2   0.0279471  0.00134689
       29803       -0.16   0.0279408  0.00134686
       29804       -0.08   0.0279372  0.00134682
       29805        0.04   0.0279376  0.00134677
       29806       -0.04   0.0279353  0.00134673
       29807           0   0.0279344  0.00134668
       29808       -0.16   0.0279281  0.00134665
       29809       -0.04   0.0279258  0.00134661
       29810       -0.16   0.0279195  0.00134658
       29811       -0.36   0.0279065   0.0013466
       29812           0   0.0279055  0.00134655
       29813        0.16     0.02791  0.00134651
       29814        0.04   0.0279104  0.00134647
       29815           0   0.0279094  0.00134643
       29816        -0.2   0.0279018   0.0013464
       29817       -0.28   0.0278915   0.0013464
       29818       -0.36   0.0278785  0.00134641
       29819       -0.08   0.0278748  0.00134637
       29820        0.12   0.0278779  0.00134633
       29821        0.12    0.027881  0.00134629
       29822        0.08   0.0278828  0.00134625
       29823       -0.04   0.0278805   0.0013462
       29824           0   0.0278796  0.00134616
       29825        0.16    0.027884  0.00134612
       29826        0.08   0.0278857  0.00134608
       29827        0.24   0.0278928  0.00134605
       29828        0.08   0.0278946  0.00134601
       29829       -0.12   0.0278896  0.00134597
       29830       -0.04   0.0278874  0.00134593
       29831       -0.04   0.0278851  0.00134588
       29832        -0.2   0.0278774  0.00134586
       29833        -0.4   0.0278631  0.00134589
       29834       -0.56   0.0278434  0.00134599
       29835       -0.52    0.027825  0.00134607
       29836       -0.36    0.027812  0.00134609
       29837       -0.08   0.0278084  0.00134605
       29838        0.04   0.0278088    0.001346
       29839       -0.04   0.0278066  0.00134596
       29840       -0.24   0.0277976  0.00134594
       29841       -0.32   0.0277859  0.00134595
       29842        -0.4   0.0277716  0.00134598
       29843       -0.36   0.0277586    0.001346
       29844        -0.2    0.027751  0.00134598
       29845       -0.24    0.027742  0.00134596
       29846       -0.04   0.0277397  0.00134592
       29847        -0.2   0.0277321  0.00134589
       29848       -0.24   0.0277231  0.00134588
       29849       -0.28   0.0277128  0.00134587
       29850       -0.04   0.0277106  0.00134583
       29851           0   0.0277096  0.00134578
       29852        -0.2    0.027702  0.00134576
       29853        0.08   0.0277037  0.00134572
       29854       -0.08   0.0277001  0.00134568
       29855       -0.24   0.0276912  0.00134566
       29856       -0.24   0.0276822  0.00134565
       29857       -0.28   0.0276719  0.00134564
       29858        -0.2   0.0276643  0.00134562
       29859       -0.08   0.0276607  0.00134558
       29860       -0.12   0.0276557  0.00134554
       29861       -0.12   0.0276508  0.00134551
       29862           0   0.0276499  0.00134546
       29863         0.4   0.0276623  0.00134547
       29864        0.32   0.0276721  0.00134546
       29865        0.12   0.0276752  0.00134542
       29866         0.2    0.027681  0.00134539
       29867         0.4   0.0276934   0.0013454
       29868        0.28   0.0277019  0.00134538
       29869        0.08   0.0277036  0.00134534
       29870        -0.2    0.027696  0.00134532
       29871           0   0.0276951  0.00134527
       29872       -0.16   0.0276888  0.00134524
       29873        -0.2   0.0276812  0.00134522
       29874       -0.36   0.0276682  0.00134524
       29875        0.08     0.02767  0.00134519
       29876        0.12    0.027673  0.00134515
       29877        0.12   0.0276761  0.00134511
       29878         0.2   0.0276819  0.00134508
       29879        0.08   0.0276837  0.00134503
       29880       -0.04   0.0276814  0.00134499
       29881       -0.16   0.0276751  0.00134496
       29882       -0.08   0.0276715  0.00134492
       29883        -0.2   0.0276639   0.0013449
       29884       -0.16   0.0276576  0.00134486
       29885       -0.24   0.0276487  0.00134485
       29886       -0.12   0.0276437  0.00134481
       29887       -0.12   0.0276388  0.00134478
       29888       -0.08   0.0276352  0.00134474
       29889       -0.04   0.0276329  0.00134469
       29890       -0.04   0.0276306  0.00134465
       29891       -0.12   0.0276257  0.00134462
       29892       -0.04   0.0276234  0.00134457
       29893        0.08   0.0276252  0.00134453
       29894        0.32    0.027635  0.00134452
       29895        0.16   0.0276394  0.00134448
       29896         0.2   0.0276452  0.00134445
       29897        0.12   0.0276483  0.00134441
       29898       -0.04    0.027646  0.00134436
       29899       -0.12   0.0276411  0.00134433
       29900       -0.16   0.0276348   0.0013443
       29901       -0.32   0.0276232   0.0013443
       29902       -0.24   0.0276142  0.00134429
       29903       -0.12   0.0276093  0.00134425
       29904           0   0.0276083  0.00134421
       29905           0   0.0276074  0.00134416
       29906       -0.08   0.0276038  0.00134412
       29907       -0.12   0.0275989  0.00134409
       29908           0    0.027598  0.00134404
       29909        0.08   0.0275997    0.001344
       29910        0.28   0.0276082  0.00134398
       29911        0.08   0.0276099  0.00134394
       29912        0.28   0.0276183  0.00134392
       29913         0.2   0.0276241  0.00134389
       29914        0.12   0.0276272  0.00134384
       29915        0.36   0.0276383  0.00134385
       29916        0.32   0.0276481  0.00134384
       29917        0.08   0.0276498  0.00134379
       29918        0.12   0.0276529  0.00134375
       29919        0.16   0.0276573  0.00134371
       29920        0.16   0.0276618  0.00134368
       29921        0.28   0.0276702  0.00134366
       29922        0.28   0.0276786  0.00134364
       29923        0.28   0.0276871  0.00134362
       29924        0.24   0.0276942  0.00134359
       29925        0.16   0.0276986  0.00134356
       29926        0.36   0.0277097  0.00134356
       29927        0.44   0.0277235  0.00134358
       29928        0.32   0.0277332  0.00134357
       29929        0.28   0.0277417  0.00134356
       29930        0.08   0.0277434  0.00134351
       29931        0.24   0.0277505  0.00134349
       29932        0.32   0.0277603  0.00134348
       29933           0   0.0277593  0.00134343
       29934        0.12   0.0277624  0.00134339
       29935         0.2   0.0277682  0.00134336
       29936        0.24   0.0277753  0.00134333
       29937        0.08    0.027777  0.00134329
       29938       -0.16   0.0277707  0.00134326
       29939        0.08   0.0277725  0.00134321
       29940        0.08   0.0277742  0.00134317
       29941         0.2     0.02778  0.00134314
       29942        0.16   0.0277844   0.0013431
       29943        0.12   0.0277875  0.00134306
       29944        0.04   0.0277879  0.00134301
       29945        0.04   0.0277883  0.00134297
       29946       -0.28    0.027778  0.00134296
       29947        -0.4   0.0277637  0.00134299
       29948       -0.32   0.0277521    0.001343
       29949       -0.08   0.0277485  0.00134296
       29950       -0.36   0.0277356  0.00134298
       29951       -0.36   0.0277226  0.00134299
       29952       -0.28   0.0277123  0.00134299
       29953       -0.08   0.0277087  0.00134295
       29954       -0.32   0.0276971  0.00134295
       29955        0.08   0.0276989  0.00134291
       29956        0.08   0.0277006  0.00134287
       29957           0   0.0276997  0.00134282
       29958       -0.08   0.0276961  0.00134278
       29959           0   0.0276952  0.00134274
       29960           0   0.0276943  0.00134269
       29961        0.04   0.0276947  0.00134265
       29962        0.32   0.0277044  0.00134264
       29963        0.36   0.0277155  0.00134264
       29964        0.48   0.0277306  0.00134268
       29965        0.24   0.0277377  0.00134265
       29966        0.08   0.0277394  0.00134261
       29967        0.28   0.0277479  0.00134259
       29968        0.04   0.0277483  0.00134255
       29969         0.2    0.027754  0.00134252
       29970         0.2   0.0277598  0.00134248
       29971        0.04   0.0277602  0.00134244
       29972           0   0.0277592  0.00134239
       29973        0.16   0.0277637  0.00134236
       29974        0.08   0.0277654  0.00134231
       29975         0.2   0.0277711  0.00134228
       29976        0.24   0.0277782  0.00134225
       29977       -0.16    0.027772  0.00134222
       29978        -0.2   0.0277644   0.0013422
       29979       -0.28   0.0277541  0.00134219
       29980       -0.08   0.0277505  0.00134215
       29981       -0.16   0.0277442  0.00134212
       29982        0.04   0.0277446  0.00134208
       29983       -0.04   0.0277424  0.00134204
       29984        0.08   0.0277441  0.00134199
       29985       -0.04   0.0277419  0.00134195
       29986        0.16   0.0277463  0.00134191
       29987        0.04   0.0277467  0.00134187
       29988        0.28   0.0277551  0.00134185
       29989        0.36   0.0277662  0.00134185
       29990        0.24   0.0277733  0.00134182
       29991        0.16   0.0277777  0.00134179
       29992        0.08   0.0277794  0.00134174
       29993       -0.24   0.0277705  0.00134173
       29994       -0.08   0.0277669  0.00134169
       29995        0.16   0.0277713  0.00134165
       29996        0.16   0.0277757  0.00134161
       29997         0.2   0.0277814  0.00134158
       29998        0.04   0.0277819  0.00134154
       29999        0.08   0.0277836  0.00134149
       30000           0   0.0277827  0.00134145
       30001        0.04   0.0277831   0.0013414
       30002       -0.12   0.0277781  0.00134137
       30003        -0.2   0.0277706  0.00134135
       30004       -0.32    0.027759  0.00134135
       30005       -0.16   0.0277527  0.00134132
       30006       -0.16   0.0277465  0.00134129
       30007        0.08   0.0277482  0.00134125
       30008         0.2   0.0277539  0.00134121
       30009       -0.04   0.0277517  0.00134117
       30010       -0.16   0.0277454  0.00134114
       30011       -0.32   0.0277338  0.00134115
       30012       -0.24   0.0277249  0.00134113
       30013       -0.16   0.0277187   0.0013411
       30014       -0.16   0.0277124  0.00134107
       30015       -0.16   0.0277061  0.00134104
       30016           0   0.0277052    0.001341
       30017        0.08    0.027707  0.00134095
       30018       -0.08   0.0277034  0.00134091
       30019        0.08   0.0277051  0.00134087
       30020         0.4   0.0277175  0.00134088
       30021        0.32   0.0277273  0.00134087
       30022        0.32    0.027737  0.00134086
       30023        0.12   0.0277401  0.00134082
       30024         0.2   0.0277458  0.00134079
       30025        0.16   0.0277502  0.00134075
       30026        0.04   0.0277506  0.00134071
       30027        0.12   0.0277537  0.00134067
       30028        0.08   0.0277554  0.00134062
       30029           0   0.0277545  0.00134058
       30030       -0.24   0.0277456  0.00134056
       30031       -0.12   0.0277407  0.00134053
       30032        0.04   0.0277411  0.00134048
       30033       -0.08   0.0277375  0.00134044
       30034       -0.24   0.0277286  0.00134043
       30035       -0.12   0.0277237  0.00134039
       30036       -0.24   0.0277147  0.00134038
       30037        -0.2   0.0277072  0.00134036
       30038       -0.08   0.0277036  0.00134032
       30039       -0.12   0.0276987  0.00134028
       30040           0   0.0276977  0.00134024
       30041        0.08   0.0276995  0.00134019
       30042           0   0.0276986  0.00134015
       30043        0.12   0.0277016  0.00134011
       30044        0.24   0.0277087  0.00134008
       30045        0.24   0.0277158  0.00134006
       30046        0.36   0.0277268  0.00134006
       30047        0.04   0.0277272  0.00134001
       30048        0.24   0.0277343  0.00133999
       30049        0.24   0.0277414  0.00133996
       30050        0.16   0.0277458  0.00133992
       30051       -0.08   0.0277422  0.00133988
       30052        -0.2   0.0277346  0.00133986
       30053       -0.16   0.0277283  0.00133983
       30054        -0.2   0.0277208  0.00133981
       30055       -0.36   0.0277079  0.00133982
       30056       -0.52   0.0276896   0.0013399
       30057       -0.36   0.0276767  0.00133992
       30058        -0.4   0.0276625  0.00133995
       30059       -0.52   0.0276443  0.00134003
       30060        -0.4   0.0276301  0.00134006
       30061       -0.24   0.0276212  0.00134005
       30062       -0.24   0.0276123  0.00134003
       30063       -0.44   0.0275967  0.00134008
       30064       -0.32   0.0275852  0.00134008
       30065        -0.4   0.0275709  0.00134011
       30066        0.16   0.0275753  0.00134008
       30067        0.32   0.0275851  0.00134007
       30068        0.52   0.0276014  0.00134012
       30069        0.28   0.0276098   0.0013401
       30070        0.28   0.0276182  0.00134009
       30071        0.28   0.0276266  0.00134007
       30072        0.12   0.0276297  0.00134003
       30073        0.12   0.0276328  0.00133999
       30074        0.12   0.0276358  0.00133994
       30075        0.04   0.0276362   0.0013399
       30076        0.16   0.0276406  0.00133986
       30077        0.08   0.0276424  0.00133982
       30078        0.12   0.0276455  0.00133978
       30079           0   0.0276445  0.00133973
       30080        0.08   0.0276463  0.00133969
       30081        0.24   0.0276533  0.00133967
       30082        0.08   0.0276551  0.00133962
       30083           0   0.0276542  0.00133958
       30084        0.08   0.0276559  0.00133953
       30085       -0.04   0.0276536  0.00133949
       30086       -0.16   0.0276474  0.00133946
       30087        0.08   0.0276492  0.00133942
       30088           0   0.0276482  0.00133937
       30089        0.04   0.0276486  0.00133933
       30090        0.04   0.0276491  0.00133928
       30091        -0.2   0.0276415  0.00133926
       30092        0.08   0.0276432  0.00133922
       30093        0.12   0.0276463  0.00133918
       30094        0.04   0.0276467  0.00133913
       30095       -0.24   0.0276378  0.00133912
       30096           0   0.0276369  0.00133907
       30097        -0.2   0.0276293  0.00133905
       30098       -0.04   0.0276271  0.00133901
       30099           0   0.0276262  0.00133896
       30100        0.04   0.0276266  0.00133892
       30101       -0.24   0.0276177   0.0013389
       30102       -0.08   0.0276141  0.00133886
       30103       -0.04   0.0276119  0.00133882
       30104        0.04   0.0276123  0.00133878
       30105        0.04   0.0276127  0.00133873
       30106        0.04   0.0276131  0.00133869
       30107       -0.04   0.0276109  0.00133865
       30108       -0.04   0.0276086   0.0013386
       30109       -0.16   0.0276024  0.00133857
       30110       -0.24   0.0275935  0.00133856
       30111       -0.16   0.0275873  0.00133853
       30112        0.04   0.0275877  0.00133848
       30113        0.12   0.0275907  0.00133844
       30114        0.36   0.0276018  0.00133844
       30115         0.2   0.0276075  0.00133841
       30116       -0.08   0.0276039  0.00133837
       30117       -0.08   0.0276004  0.00133833
       30118        0.04   0.0276008  0.00133829
       30119        0.08   0.0276025  0.00133825
       30120       -0.16   0.0275963  0.00133822
       30121       -0.08   0.0275927  0.00133818
       30122           0   0.0275918  0.00133813
       30123           0   0.0275909  0.00133809
       30124       -0.08   0.0275873  0.00133805
       30125       -0.12   0.0275824  0.00133801
       30126        -0.4   0.0275682  0.00133804
       30127        -0.4    0.027554  0.00133807
       30128       -0.44   0.0275385  0.00133812
       30129       -0.36   0.0275256  0.00133814
       30130        -0.2   0.0275181  0.00133811
       30131       -0.12   0.0275132  0.00133808
       30132       -0.08   0.0275096  0.00133804
