#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         585     1.31224     1.38197  0.00610182
         586     1.31524     1.38186  0.00609247
         587     1.31655     1.38174  0.00608311
         588     1.33149     1.38166  0.00607336
         589     1.30721     1.38153  0.00606437
         590     1.30141      1.3814  0.00605561
         591     1.29746     1.38125  0.00604703
         592      1.2932     1.38111  0.00603864
         593     1.30279     1.38097   0.0060299
         594     1.29843     1.38083  0.00602135
         595     1.32139     1.38073  0.00601206
         596     1.33597     1.38066  0.00600244
         597     1.34915     1.38061  0.00599262
         598     1.33833     1.38054  0.00598302
         599     1.34307     1.38047  0.00597336
         600     1.33805      1.3804  0.00596382
         601     1.34356     1.38034  0.00595421
         602     1.33947     1.38027  0.00594471
         603     1.33277      1.3802  0.00593537
         604     1.34093     1.38013   0.0059259
         605     1.35827     1.38009  0.00591622
         606     1.34935     1.38004  0.00590667
         607     1.34947     1.37999  0.00589715
         608     1.34294     1.37993  0.00588777
         609     1.36391     1.37991  0.00587816
         610      1.3352     1.37983  0.00586898
         611     1.32027     1.37973  0.00586019
         612     1.31511     1.37963  0.00585156
         613     1.30761     1.37951  0.00584319
         614     1.29658     1.37938  0.00583524
         615     1.31273     1.37927  0.00582676
         616     1.32004     1.37917  0.00581809
         617     1.30856     1.37906  0.00580979
         618     1.30899     1.37894  0.00580149
         619     1.31051     1.37883  0.00579317
         620     1.31693     1.37873  0.00578469
         621     1.33814     1.37867  0.00577574
         622     1.33572      1.3786  0.00576687
         623     1.34107     1.37854  0.00575793
         624     1.34274     1.37848  0.00574899
         625     1.35092     1.37844  0.00573996
         626     1.32811     1.37836  0.00573135
         627     1.36312     1.37833  0.00572226
         628     1.35845      1.3783  0.00571324
         629      1.3318     1.37823  0.00570463
         630     1.33778     1.37816  0.00569594
         631     1.31814     1.37807  0.00568771
         632      1.3155     1.37797  0.00567957
         633     1.30781     1.37786  0.00567168
         634      1.3083     1.37775  0.00566379
         635      1.2933     1.37762  0.00565643
         636     1.27962     1.37746  0.00564964
         637     1.27956     1.37731  0.00564286
