# SA_step Temperature Mu Sigma
0 1 2 1.5
1545 0.000433171 0.803112 0.630938
1546 0.000431006 0.803112 0.630938
1547 0.00042885 0.803112 0.630938
1548 0.000426706 0.803112 0.630938
1549 0.000424573 0.803112 0.630938
1550 0.00042245 0.803112 0.630938
1551 0.000420338 0.803112 0.630938
1552 0.000418236 0.803112 0.630938
1553 0.000416145 0.803112 0.630938
1554 0.000414064 0.803112 0.630938
1555 0.000411994 0.803112 0.630938
1556 0.000409934 0.803112 0.630938
1557 0.000407884 0.803112 0.630938
1558 0.000405845 0.803112 0.630938
1559 0.000403815 0.803112 0.630938
1560 0.000401796 0.803112 0.630938
1561 0.000399787 0.803112 0.630938
1562 0.000397788 0.803112 0.630938
1563 0.000395799 0.803112 0.630938
1564 0.00039382 0.803112 0.630938
1565 0.000391851 0.803112 0.630938
1566 0.000389892 0.803112 0.630938
1567 0.000387943 0.803112 0.630938
1568 0.000386003 0.803112 0.630938
1569 0.000384073 0.803112 0.630938
1570 0.000382153 0.803112 0.630938
1571 0.000380242 0.803112 0.630938
1572 0.000378341 0.803112 0.630938
1573 0.000376449 0.803112 0.630938
1574 0.000374567 0.803112 0.630938
1575 0.000372694 0.803112 0.630938
1576 0.00037083 0.803112 0.630938
1577 0.000368976 0.803112 0.630938
1578 0.000367131 0.803112 0.630938
1579 0.000365296 0.803112 0.630938
1580 0.000363469 0.803112 0.630938
1581 0.000361652 0.803112 0.630938
1582 0.000359844 0.803112 0.630938
1583 0.000358044 0.803112 0.630938
1584 0.000356254 0.803112 0.630938
1585 0.000354473 0.803112 0.630938
1586 0.0003527 0.803112 0.630938
1587 0.000350937 0.803112 0.630938
1588 0.000349182 0.803112 0.630938
1589 0.000347436 0.803112 0.630938
1590 0.000345699 0.803112 0.630938
1591 0.000343971 0.803112 0.630938
1592 0.000342251 0.803112 0.630938
1593 0.00034054 0.803112 0.630938
1594 0.000338837 0.803112 0.630938
1595 0.000337143 0.803112 0.630938
1596 0.000335457 0.803112 0.630938
1597 0.00033378 0.803112 0.630938
1598 0.000332111 0.803112 0.630938
1599 0.00033045 0.803112 0.630938
1600 0.000328798 0.803112 0.630938
1601 0.000327154 0.803112 0.630938
1602 0.000325518 0.803112 0.630938
1603 0.000323891 0.803112 0.630938
1604 0.000322271 0.803112 0.630938
1605 0.00032066 0.803112 0.630938
1606 0.000319057 0.803112 0.630938
1607 0.000317461 0.803112 0.630938
1608 0.000315874 0.803112 0.630938
1609 0.000314295 0.803112 0.630938
1610 0.000312723 0.803112 0.630938
1611 0.00031116 0.803112 0.630938
1612 0.000309604 0.803112 0.630938
1613 0.000308056 0.803112 0.630938
1614 0.000306515 0.803112 0.630938
1615 0.000304983 0.803112 0.630938
1616 0.000303458 0.803112 0.630938
1617 0.000301941 0.803112 0.630938
1618 0.000300431 0.803112 0.630938
1619 0.000298929 0.803112 0.630938
1620 0.000297434 0.803112 0.630938
1621 0.000295947 0.803112 0.630938
1622 0.000294467 0.803112 0.630938
1623 0.000292995 0.803112 0.630938
1624 0.00029153 0.803112 0.630938
1625 0.000290072 0.803112 0.630938
1626 0.000288622 0.803112 0.630938
1627 0.000287179 0.803112 0.630938
1628 0.000285743 0.803112 0.630938
1629 0.000284314 0.803112 0.630938
1630 0.000282893 0.803112 0.630938
1631 0.000281478 0.803112 0.630938
1632 0.000280071 0.803112 0.630938
1633 0.00027867 0.803112 0.630938
1634 0.000277277 0.803112 0.630938
1635 0.000275891 0.803112 0.630938
1636 0.000274511 0.803112 0.630938
1637 0.000273139 0.803112 0.630938
1638 0.000271773 0.803112 0.630938
1639 0.000270414 0.803112 0.630938
1640 0.000269062 0.803112 0.630938
1641 0.000267717 0.803112 0.630938
1642 0.000266378 0.803112 0.630938
1643 0.000265046 0.803112 0.630938
1644 0.000263721 0.803112 0.630938
1645 0.000262402 0.803112 0.630938
1646 0.00026109 0.803112 0.630938
1647 0.000259785 0.803112 0.630938
1648 0.000258486 0.803112 0.630938
1649 0.000257194 0.803112 0.630938
1650 0.000255908 0.803112 0.630938
1651 0.000254628 0.803112 0.630938
1652 0.000253355 0.803112 0.630938
1653 0.000252088 0.803112 0.630938
1654 0.000250828 0.803112 0.630938
1655 0.000249574 0.803112 0.630938
1656 0.000248326 0.803112 0.630938
1657 0.000247084 0.795748 0.607804
1658 0.000245849 0.795748 0.607804
1659 0.000244619 0.795748 0.607804
1660 0.000243396 0.795748 0.607804
1661 0.000242179 0.795748 0.607804
1662 0.000240968 0.795748 0.607804
1663 0.000239764 0.795748 0.607804
1664 0.000238565 0.795748 0.607804
1665 0.000237372 0.795748 0.607804
1666 0.000236185 0.795748 0.607804
1667 0.000235004 0.795748 0.607804
1668 0.000233829 0.795748 0.607804
1669 0.00023266 0.795748 0.607804
1670 0.000231497 0.795748 0.607804
1671 0.000230339 0.795748 0.607804
1672 0.000229188 0.795748 0.607804
1673 0.000228042 0.795748 0.607804
1674 0.000226901 0.795748 0.607804
1675 0.000225767 0.795748 0.607804
1676 0.000224638 0.795748 0.607804
1677 0.000223515 0.795748 0.607804
1678 0.000222397 0.795748 0.607804
1679 0.000221285 0.795748 0.607804
1680 0.000220179 0.795748 0.607804
1681 0.000219078 0.795748 0.607804
1682 0.000217983 0.795748 0.607804
1683 0.000216893 0.795748 0.607804
1684 0.000215808 0.795748 0.607804
1685 0.000214729 0.795748 0.607804
1686 0.000213656 0.795748 0.607804
1687 0.000212587 0.795748 0.607804
1688 0.000211524 0.795748 0.607804
1689 0.000210467 0.795748 0.607804
1690 0.000209414 0.795748 0.607804
1691 0.000208367 0.795748 0.607804
1692 0.000207325 0.795748 0.607804
1693 0.000206289 0.795748 0.607804
1694 0.000205257 0.795748 0.607804
1695 0.000204231 0.795748 0.607804
1696 0.00020321 0.795748 0.607804
1697 0.000202194 0.795748 0.607804
1698 0.000201183 0.795748 0.607804
1699 0.000200177 0.795748 0.607804
1700 0.000199176 0.795748 0.607804
1701 0.00019818 0.795748 0.607804
1702 0.000197189 0.795748 0.607804
1703 0.000196203 0.795748 0.607804
1704 0.000195222 0.795748 0.607804
1705 0.000194246 0.795748 0.607804
1706 0.000193275 0.795748 0.607804
1707 0.000192309 0.795748 0.607804
1708 0.000191347 0.795748 0.607804
1709 0.00019039 0.795748 0.607804
1710 0.000189438 0.795748 0.607804
1711 0.000188491 0.795748 0.607804
1712 0.000187549 0.795748 0.607804
1713 0.000186611 0.795748 0.607804
1714 0.000185678 0.795748 0.607804
1715 0.00018475 0.795748 0.607804
1716 0.000183826 0.795748 0.607804
1717 0.000182907 0.795748 0.607804
1718 0.000181992 0.795748 0.607804
1719 0.000181082 0.795748 0.607804
1720 0.000180177 0.795748 0.607804
1721 0.000179276 0.795748 0.607804
1722 0.00017838 0.795748 0.607804
1723 0.000177488 0.795748 0.607804
1724 0.0001766 0.795748 0.607804
1725 0.000175717 0.795748 0.607804
1726 0.000174839 0.795748 0.607804
1727 0.000173964 0.795748 0.607804
1728 0.000173095 0.795748 0.607804
1729 0.000172229 0.795748 0.607804
1730 0.000171368 0.795748 0.607804
1731 0.000170511 0.795748 0.607804
1732 0.000169659 0.795748 0.607804
1733 0.00016881 0.795748 0.607804
1734 0.000167966 0.795748 0.607804
1735 0.000167126 0.795748 0.607804
1736 0.000166291 0.795748 0.607804
1737 0.000165459 0.795748 0.607804
1738 0.000164632 0.795748 0.607804
1739 0.000163809 0.795748 0.607804
1740 0.00016299 0.795748 0.607804
1741 0.000162175 0.795748 0.607804
1742 0.000161364 0.795748 0.607804
1743 0.000160557 0.795748 0.607804
1744 0.000159754 0.795748 0.607804
1745 0.000158956 0.795748 0.607804
1746 0.000158161 0.795748 0.607804
1747 0.00015737 0.795748 0.607804
1748 0.000156583 0.795748 0.607804
1749 0.0001558 0.795748 0.607804
1750 0.000155021 0.795748 0.607804
1751 0.000154246 0.795748 0.607804
1752 0.000153475 0.795748 0.607804
1753 0.000152708 0.795748 0.607804
1754 0.000151944 0.795748 0.607804
1755 0.000151184 0.795748 0.607804
1756 0.000150428 0.795748 0.607804
1757 0.000149676 0.795748 0.607804
1758 0.000148928 0.795748 0.607804
1759 0.000148183 0.795748 0.607804
1760 0.000147442 0.795748 0.607804
1761 0.000146705 0.795748 0.607804
1762 0.000145972 0.795748 0.607804
1763 0.000145242 0.795748 0.607804
1764 0.000144516 0.795748 0.607804
1765 0.000143793 0.795748 0.607804
1766 0.000143074 0.795748 0.607804
1767 0.000142359 0.795748 0.607804
1768 0.000141647 0.795748 0.607804
1769 0.000140939 0.795748 0.607804
1770 0.000140234 0.795748 0.607804
1771 0.000139533 0.795748 0.607804
1772 0.000138835 0.795748 0.607804
1773 0.000138141 0.795748 0.607804
1774 0.00013745 0.795748 0.607804
1775 0.000136763 0.795748 0.607804
1776 0.000136079 0.795748 0.607804
1777 0.000135399 0.795748 0.607804
1778 0.000134722 0.795748 0.607804
1779 0.000134048 0.795748 0.607804
1780 0.000133378 0.795748 0.607804
1781 0.000132711 0.795748 0.607804
1782 0.000132047 0.795748 0.607804
1783 0.000131387 0.795748 0.607804
1784 0.00013073 0.795748 0.607804
1785 0.000130077 0.795748 0.607804
1786 0.000129426 0.795748 0.607804
1787 0.000128779 0.795748 0.607804
1788 0.000128135 0.795748 0.607804
1789 0.000127495 0.795748 0.607804
1790 0.000126857 0.795748 0.607804
1791 0.000126223 0.795748 0.607804
1792 0.000125592 0.795748 0.607804
1793 0.000124964 0.795748 0.607804
1794 0.000124339 0.795748 0.607804
1795 0.000123717 0.795748 0.607804
1796 0.000123099 0.795748 0.607804
1797 0.000122483 0.795748 0.607804
1798 0.000121871 0.795748 0.607804
1799 0.000121261 0.795748 0.607804
1800 0.000120655 0.795748 0.607804
1801 0.000120052 0.795748 0.607804
1802 0.000119451 0.795748 0.607804
1803 0.000118854 0.795748 0.607804
1804 0.00011826 0.795748 0.607804
1805 0.000117669 0.795748 0.607804
1806 0.00011708 0.795748 0.607804
1807 0.000116495 0.795748 0.607804
1808 0.000115912 0.795748 0.607804
1809 0.000115333 0.795748 0.607804
1810 0.000114756 0.795748 0.607804
1811 0.000114182 0.795748 0.607804
1812 0.000113612 0.795748 0.607804
1813 0.000113043 0.795748 0.607804
1814 0.000112478 0.795748 0.607804
1815 0.000111916 0.795748 0.607804
1816 0.000111356 0.795748 0.607804
1817 0.000110799 0.795748 0.607804
1818 0.000110245 0.795748 0.607804
1819 0.000109694 0.795748 0.607804
1820 0.000109146 0.795748 0.607804
1821 0.0001086 0.795748 0.607804
1822 0.000108057 0.795748 0.607804
1823 0.000107517 0.795748 0.607804
1824 0.000106979 0.795748 0.607804
1825 0.000106444 0.795748 0.607804
1826 0.000105912 0.795748 0.607804
1827 0.000105383 0.795748 0.607804
1828 0.000104856 0.795748 0.607804
1829 0.000104331 0.795748 0.607804
1830 0.00010381 0.795748 0.607804
1831 0.000103291 0.795748 0.607804
1832 0.000102774 0.795748 0.607804
1833 0.00010226 0.795748 0.607804
1834 0.000101749 0.795748 0.607804
1835 0.00010124 0.795748 0.607804
1836 0.000100734 0.795748 0.607804
1837 0.00010023 0.795748 0.607804
1838 9.97292e-05 0.795748 0.607804
1839 9.92306e-05 0.795748 0.607804
1840 9.87344e-05 0.795748 0.607804
1841 9.82407e-05 0.795748 0.607804
1842 9.77495e-05 0.795748 0.607804
1843 9.72608e-05 0.795748 0.607804
1844 9.67745e-05 0.795748 0.607804
1845 9.62906e-05 0.795748 0.607804
1846 9.58092e-05 0.795748 0.607804
1847 9.53301e-05 0.795748 0.607804
1848 9.48535e-05 0.795748 0.607804
1849 9.43792e-05 0.795748 0.607804
1850 9.39073e-05 0.795748 0.607804
1851 9.34378e-05 0.795748 0.607804
1852 9.29706e-05 0.795748 0.607804
1853 9.25057e-05 0.795748 0.607804
1854 9.20432e-05 0.795748 0.607804
1855 9.1583e-05 0.795748 0.607804
1856 9.11251e-05 0.795748 0.607804
1857 9.06694e-05 0.795748 0.607804
1858 9.02161e-05 0.795748 0.607804
1859 8.9765e-05 0.795748 0.607804
1860 8.93162e-05 0.795748 0.607804
1861 8.88696e-05 0.795748 0.607804
1862 8.84253e-05 0.795748 0.607804
1863 8.79831e-05 0.795748 0.607804
1864 8.75432e-05 0.795748 0.607804
1865 8.71055e-05 0.795748 0.607804
1866 8.667e-05 0.795748 0.607804
1867 8.62366e-05 0.795748 0.607804
1868 8.58054e-05 0.795748 0.607804
1869 8.53764e-05 0.795748 0.607804
1870 8.49495e-05 0.795748 0.607804
1871 8.45248e-05 0.795748 0.607804
1872 8.41022e-05 0.795748 0.607804
1873 8.36817e-05 0.795748 0.607804
1874 8.32632e-05 0.795748 0.607804
1875 8.28469e-05 0.795748 0.607804
1876 8.24327e-05 0.795748 0.607804
1877 8.20205e-05 0.795748 0.607804
1878 8.16104e-05 0.795748 0.607804
1879 8.12024e-05 0.795748 0.607804
1880 8.07964e-05 0.795748 0.607804
1881 8.03924e-05 0.795748 0.607804
1882 7.99904e-05 0.795748 0.607804
1883 7.95905e-05 0.795748 0.607804
1884 7.91925e-05 0.795748 0.607804
1885 7.87966e-05 0.795748 0.607804
1886 7.84026e-05 0.795748 0.607804
1887 7.80106e-05 0.795748 0.607804
1888 7.76205e-05 0.795748 0.607804
1889 7.72324e-05 0.795748 0.607804
1890 7.68462e-05 0.795748 0.607804
1891 7.6462e-05 0.795748 0.607804
1892 7.60797e-05 0.795748 0.607804
1893 7.56993e-05 0.795748 0.607804
1894 7.53208e-05 0.795748 0.607804
1895 7.49442e-05 0.795748 0.607804
1896 7.45695e-05 0.795748 0.607804
1897 7.41966e-05 0.795748 0.607804
1898 7.38256e-05 0.795748 0.607804
1899 7.34565e-05 0.795748 0.607804
1900 7.30892e-05 0.795748 0.607804
1901 7.27238e-05 0.795748 0.607804
1902 7.23602e-05 0.795748 0.607804
1903 7.19984e-05 0.795748 0.607804
1904 7.16384e-05 0.795748 0.607804
1905 7.12802e-05 0.795748 0.607804
1906 7.09238e-05 0.795748 0.607804
1907 7.05692e-05 0.795748 0.607804
1908 7.02163e-05 0.806479 0.617797
1909 6.98652e-05 0.806479 0.617797
1910 6.95159e-05 0.806479 0.617797
1911 6.91683e-05 0.806479 0.617797
1912 6.88225e-05 0.806479 0.617797
1913 6.84784e-05 0.806479 0.617797
1914 6.8136e-05 0.806479 0.617797
1915 6.77953e-05 0.806479 0.617797
1916 6.74563e-05 0.806479 0.617797
1917 6.7119e-05 0.806479 0.617797
1918 6.67835e-05 0.806479 0.617797
1919 6.64495e-05 0.806479 0.617797
1920 6.61173e-05 0.806479 0.617797
1921 6.57867e-05 0.806479 0.617797
1922 6.54578e-05 0.806479 0.617797
1923 6.51305e-05 0.806479 0.617797
1924 6.48048e-05 0.806479 0.617797
1925 6.44808e-05 0.806479 0.617797
1926 6.41584e-05 0.806479 0.617797
1927 6.38376e-05 0.806479 0.617797
1928 6.35184e-05 0.806479 0.617797
1929 6.32008e-05 0.806479 0.617797
1930 6.28848e-05 0.806479 0.617797
1931 6.25704e-05 0.806479 0.617797
1932 6.22575e-05 0.806479 0.617797
1933 6.19463e-05 0.806479 0.617797
1934 6.16365e-05 0.806479 0.617797
1935 6.13283e-05 0.806479 0.617797
1936 6.10217e-05 0.806479 0.617797
1937 6.07166e-05 0.806479 0.617797
1938 6.0413e-05 0.806479 0.617797
1939 6.01109e-05 0.806479 0.617797
1940 5.98104e-05 0.806479 0.617797
1941 5.95113e-05 0.806479 0.617797
1942 5.92138e-05 0.806479 0.617797
1943 5.89177e-05 0.806479 0.617797
1944 5.86231e-05 0.806479 0.617797
1945 5.833e-05 0.806479 0.617797
1946 5.80384e-05 0.806479 0.617797
1947 5.77482e-05 0.806479 0.617797
1948 5.74594e-05 0.806479 0.617797
1949 5.71721e-05 0.806479 0.617797
1950 5.68863e-05 0.806479 0.617797
1951 5.66018e-05 0.806479 0.617797
1952 5.63188e-05 0.806479 0.617797
1953 5.60372e-05 0.806479 0.617797
1954 5.5757e-05 0.806479 0.617797
1955 5.54783e-05 0.806479 0.617797
1956 5.52009e-05 0.806479 0.617797
1957 5.49249e-05 0.806479 0.617797
1958 5.46502e-05 0.806479 0.617797
1959 5.4377e-05 0.806479 0.617797
1960 5.41051e-05 0.806479 0.617797
1961 5.38346e-05 0.806479 0.617797
1962 5.35654e-05 0.806479 0.617797
1963 5.32976e-05 0.806479 0.617797
1964 5.30311e-05 0.806479 0.617797
1965 5.27659e-05 0.806479 0.617797
1966 5.25021e-05 0.806479 0.617797
1967 5.22396e-05 0.806479 0.617797
1968 5.19784e-05 0.806479 0.617797
1969 5.17185e-05 0.806479 0.617797
1970 5.14599e-05 0.806479 0.617797
1971 5.12026e-05 0.806479 0.617797
1972 5.09466e-05 0.806479 0.617797
1973 5.06919e-05 0.806479 0.617797
1974 5.04384e-05 0.806479 0.617797
1975 5.01862e-05 0.806479 0.617797
1976 4.99353e-05 0.806479 0.617797
1977 4.96856e-05 0.806479 0.617797
1978 4.94372e-05 0.806479 0.617797
1979 4.919e-05 0.806479 0.617797
1980 4.8944e-05 0.806479 0.617797
1981 4.86993e-05 0.806479 0.617797
1982 4.84558e-05 0.806479 0.617797
1983 4.82136e-05 0.806479 0.617797
1984 4.79725e-05 0.806479 0.617797
1985 4.77326e-05 0.806479 0.617797
1986 4.7494e-05 0.806479 0.617797
1987 4.72565e-05 0.806479 0.617797
1988 4.70202e-05 0.806479 0.617797
1989 4.67851e-05 0.806479 0.617797
1990 4.65512e-05 0.806479 0.617797
1991 4.63184e-05 0.806479 0.617797
1992 4.60868e-05 0.806479 0.617797
1993 4.58564e-05 0.806479 0.617797
1994 4.56271e-05 0.806479 0.617797
1995 4.5399e-05 0.806479 0.617797
1996 4.5172e-05 0.806479 0.617797
1997 4.49461e-05 0.806479 0.617797
1998 4.47214e-05 0.806479 0.617797
1999 4.44978e-05 0.806479 0.617797
2000 4.42753e-05 0.806479 0.617797
2001 4.40539e-05 0.806479 0.617797
2002 4.38337e-05 0.806479 0.617797
2003 4.36145e-05 0.806479 0.617797
2004 4.33964e-05 0.806479 0.617797
2005 4.31794e-05 0.806479 0.617797
2006 4.29635e-05 0.806479 0.617797
2007 4.27487e-05 0.806479 0.617797
2008 4.2535e-05 0.801194 0.615721
2009 4.23223e-05 0.801194 0.615721
2010 4.21107e-05 0.801194 0.615721
2011 4.19001e-05 0.801194 0.615721
2012 4.16906e-05 0.801194 0.615721
2013 4.14822e-05 0.801194 0.615721
2014 4.12748e-05 0.801194 0.615721
2015 4.10684e-05 0.801194 0.615721
2016 4.08631e-05 0.801194 0.615721
2017 4.06587e-05 0.801194 0.615721
2018 4.04554e-05 0.801194 0.615721
2019 4.02532e-05 0.801194 0.615721
2020 4.00519e-05 0.801194 0.615721
2021 3.98516e-05 0.801194 0.615721
2022 3.96524e-05 0.801194 0.615721
2023 3.94541e-05 0.801194 0.615721
2024 3.92568e-05 0.801194 0.615721
2025 3.90606e-05 0.801194 0.615721
2026 3.88653e-05 0.801194 0.615721
2027 3.86709e-05 0.801194 0.615721
2028 3.84776e-05 0.801194 0.615721
2029 3.82852e-05 0.801194 0.615721
2030 3.80938e-05 0.801194 0.615721
2031 3.79033e-05 0.801194 0.615721
2032 3.77138e-05 0.801194 0.615721
2033 3.75252e-05 0.801194 0.615721
2034 3.73376e-05 0.801194 0.615721
2035 3.71509e-05 0.801194 0.615721
2036 3.69651e-05 0.801194 0.615721
2037 3.67803e-05 0.801194 0.615721
2038 3.65964e-05 0.801194 0.615721
2039 3.64134e-05 0.801194 0.615721
2040 3.62314e-05 0.801194 0.615721
2041 3.60502e-05 0.801194 0.615721
2042 3.587e-05 0.801194 0.615721
2043 3.56906e-05 0.801194 0.615721
2044 3.55122e-05 0.801194 0.615721
2045 3.53346e-05 0.801194 0.615721
2046 3.51579e-05 0.801194 0.615721
2047 3.49821e-05 0.801194 0.615721
2048 3.48072e-05 0.801194 0.615721
2049 3.46332e-05 0.801194 0.615721
2050 3.446e-05 0.801194 0.615721
2051 3.42877e-05 0.801194 0.615721
2052 3.41163e-05 0.801194 0.615721
2053 3.39457e-05 0.801194 0.615721
2054 3.3776e-05 0.801194 0.615721
2055 3.36071e-05 0.801194 0.615721
2056 3.34391e-05 0.801194 0.615721
2057 3.32719e-05 0.801194 0.615721
2058 3.31055e-05 0.801194 0.615721
2059 3.294e-05 0.801194 0.615721
2060 3.27753e-05 0.801194 0.615721
2061 3.26114e-05 0.801194 0.615721
2062 3.24483e-05 0.801194 0.615721
2063 3.22861e-05 0.801194 0.615721
2064 3.21247e-05 0.801194 0.615721
2065 3.1964e-05 0.801194 0.615721
2066 3.18042e-05 0.801194 0.615721
2067 3.16452e-05 0.801194 0.615721
2068 3.1487e-05 0.801194 0.615721
2069 3.13295e-05 0.801194 0.615721
2070 3.11729e-05 0.801194 0.615721
2071 3.1017e-05 0.801194 0.615721
2072 3.08619e-05 0.801194 0.615721
2073 3.07076e-05 0.801194 0.615721
2074 3.05541e-05 0.801194 0.615721
2075 3.04013e-05 0.801194 0.615721
2076 3.02493e-05 0.801194 0.615721
2077 3.00981e-05 0.801194 0.615721
2078 2.99476e-05 0.801194 0.615721
2079 2.97978e-05 0.801194 0.615721
2080 2.96489e-05 0.801194 0.615721
2081 2.95006e-05 0.801194 0.615721
2082 2.93531e-05 0.801194 0.615721
2083 2.92063e-05 0.801194 0.615721
2084 2.90603e-05 0.801194 0.615721
2085 2.8915e-05 0.801194 0.615721
2086 2.87704e-05 0.801194 0.615721
2087 2.86266e-05 0.801194 0.615721
2088 2.84835e-05 0.801194 0.615721
2089 2.8341e-05 0.801194 0.615721
2090 2.81993e-05 0.801194 0.615721
2091 2.80583e-05 0.801194 0.615721
2092 2.7918e-05 0.801194 0.615721
2093 2.77784e-05 0.801194 0.615721
2094 2.76396e-05 0.801194 0.615721
2095 2.75014e-05 0.801194 0.615721
2096 2.73639e-05 0.801194 0.615721
2097 2.7227e-05 0.801194 0.615721
2098 2.70909e-05 0.801194 0.615721
2099 2.69554e-05 0.801194 0.615721
2100 2.68207e-05 0.801194 0.615721
2101 2.66866e-05 0.801194 0.615721
2102 2.65531e-05 0.801194 0.615721
2103 2.64204e-05 0.801194 0.615721
2104 2.62883e-05 0.801194 0.615721
2105 2.61568e-05 0.801194 0.615721
2106 2.6026e-05 0.801194 0.615721
2107 2.58959e-05 0.801194 0.615721
2108 2.57664e-05 0.801194 0.615721
2109 2.56376e-05 0.801194 0.615721
2110 2.55094e-05 0.801194 0.615721
2111 2.53819e-05 0.801194 0.615721
2112 2.5255e-05 0.801194 0.615721
2113 2.51287e-05 0.801194 0.615721
2114 2.5003e-05 0.801194 0.615721
2115 2.4878e-05 0.801194 0.615721
2116 2.47536e-05 0.801194 0.615721
2117 2.46299e-05 0.801194 0.615721
2118 2.45067e-05 0.801194 0.615721
2119 2.43842e-05 0.801194 0.615721
2120 2.42623e-05 0.801194 0.615721
2121 2.41409e-05 0.801194 0.615721
2122 2.40202e-05 0.801194 0.615721
2123 2.39001e-05 0.801194 0.615721
2124 2.37806e-05 0.801194 0.615721
2125 2.36617e-05 0.801194 0.615721
2126 2.35434e-05 0.801194 0.615721
2127 2.34257e-05 0.801194 0.615721
2128 2.33086e-05 0.801194 0.615721
2129 2.3192e-05 0.801194 0.615721
2130 2.30761e-05 0.801194 0.615721
2131 2.29607e-05 0.801194 0.615721
2132 2.28459e-05 0.801194 0.615721
2133 2.27317e-05 0.801194 0.615721
2134 2.2618e-05 0.801194 0.615721
2135 2.25049e-05 0.801194 0.615721
2136 2.23924e-05 0.801194 0.615721
2137 2.22804e-05 0.801194 0.615721
2138 2.2169e-05 0.801194 0.615721
2139 2.20582e-05 0.801194 0.615721
2140 2.19479e-05 0.801194 0.615721
2141 2.18382e-05 0.801194 0.615721
2142 2.1729e-05 0.801194 0.615721
2143 2.16203e-05 0.801194 0.615721
2144 2.15122e-05 0.801194 0.615721
2145 2.14047e-05 0.801194 0.615721
2146 2.12976e-05 0.801194 0.615721
2147 2.11911e-05 0.801194 0.615721
2148 2.10852e-05 0.801194 0.615721
2149 2.09798e-05 0.801194 0.615721
2150 2.08749e-05 0.801194 0.615721
2151 2.07705e-05 0.801194 0.615721
2152 2.06666e-05 0.801194 0.615721
2153 2.05633e-05 0.801194 0.615721
2154 2.04605e-05 0.801194 0.615721
2155 2.03582e-05 0.801194 0.615721
2156 2.02564e-05 0.801194 0.615721
2157 2.01551e-05 0.801194 0.615721
2158 2.00543e-05 0.801194 0.615721
2159 1.99541e-05 0.801194 0.615721
2160 1.98543e-05 0.801194 0.615721
2161 1.9755e-05 0.801194 0.615721
2162 1.96562e-05 0.801194 0.615721
2163 1.9558e-05 0.801194 0.615721
2164 1.94602e-05 0.801194 0.615721
2165 1.93629e-05 0.801194 0.615721
2166 1.92661e-05 0.801194 0.615721
2167 1.91697e-05 0.801194 0.615721
2168 1.90739e-05 0.801194 0.615721
2169 1.89785e-05 0.801194 0.615721
2170 1.88836e-05 0.801194 0.615721
2171 1.87892e-05 0.801194 0.615721
2172 1.86953e-05 0.801194 0.615721
2173 1.86018e-05 0.801194 0.615721
2174 1.85088e-05 0.801194 0.615721
2175 1.84162e-05 0.801194 0.615721
2176 1.83241e-05 0.801194 0.615721
2177 1.82325e-05 0.801194 0.615721
2178 1.81414e-05 0.801194 0.615721
2179 1.80507e-05 0.801194 0.615721
2180 1.79604e-05 0.801194 0.615721
2181 1.78706e-05 0.801194 0.615721
2182 1.77812e-05 0.801194 0.615721
2183 1.76923e-05 0.801194 0.615721
2184 1.76039e-05 0.801194 0.615721
2185 1.75159e-05 0.801194 0.615721
2186 1.74283e-05 0.801194 0.615721
2187 1.73411e-05 0.801194 0.615721
2188 1.72544e-05 0.801194 0.615721
2189 1.71682e-05 0.801194 0.615721
2190 1.70823e-05 0.801194 0.615721
2191 1.69969e-05 0.801194 0.615721
2192 1.69119e-05 0.801194 0.615721
2193 1.68274e-05 0.801194 0.615721
2194 1.67432e-05 0.801194 0.615721
2195 1.66595e-05 0.801194 0.615721
2196 1.65762e-05 0.801194 0.615721
2197 1.64933e-05 0.801194 0.615721
2198 1.64109e-05 0.801194 0.615721
2199 1.63288e-05 0.801194 0.615721
2200 1.62472e-05 0.801194 0.615721
2201 1.61659e-05 0.801194 0.615721
2202 1.60851e-05 0.801194 0.615721
2203 1.60047e-05 0.801194 0.615721
2204 1.59247e-05 0.801194 0.615721
2205 1.5845e-05 0.801194 0.615721
2206 1.57658e-05 0.801194 0.615721
2207 1.5687e-05 0.801194 0.615721
2208 1.56085e-05 0.801194 0.615721
2209 1.55305e-05 0.801194 0.615721
2210 1.54528e-05 0.801194 0.615721
2211 1.53756e-05 0.801194 0.615721
2212 1.52987e-05 0.801194 0.615721
2213 1.52222e-05 0.801194 0.615721
2214 1.51461e-05 0.801194 0.615721
2215 1.50704e-05 0.801194 0.615721
2216 1.4995e-05 0.801194 0.615721
2217 1.492e-05 0.801194 0.615721
2218 1.48454e-05 0.801194 0.615721
2219 1.47712e-05 0.801194 0.615721
2220 1.46974e-05 0.801194 0.615721
2221 1.46239e-05 0.801194 0.615721
2222 1.45508e-05 0.801194 0.615721
2223 1.4478e-05 0.801194 0.615721
2224 1.44056e-05 0.801194 0.615721
2225 1.43336e-05 0.801194 0.615721
2226 1.42619e-05 0.801194 0.615721
2227 1.41906e-05 0.801194 0.615721
2228 1.41196e-05 0.801194 0.615721
2229 1.40491e-05 0.801194 0.615721
2230 1.39788e-05 0.801194 0.615721
2231 1.39089e-05 0.801194 0.615721
2232 1.38394e-05 0.801194 0.615721
2233 1.37702e-05 0.801194 0.615721
2234 1.37013e-05 0.801194 0.615721
2235 1.36328e-05 0.801194 0.615721
2236 1.35646e-05 0.801194 0.615721
2237 1.34968e-05 0.801194 0.615721
