# SA_step Temperature Energy Energy_error
2053 3.39457e-05 -0.445458 0.00100667
2054 3.3776e-05 -0.445458 0.00100667
2055 3.36071e-05 -0.445458 0.00100667
2056 3.34391e-05 -0.445458 0.00100667
2057 3.32719e-05 -0.445458 0.00100667
2058 3.31055e-05 -0.445458 0.00100667
2059 3.294e-05 -0.445458 0.00100667
2060 3.27753e-05 -0.445458 0.00100667
2061 3.26114e-05 -0.445458 0.00100667
2062 3.24483e-05 -0.445458 0.00100667
2063 3.22861e-05 -0.445458 0.00100667
2064 3.21247e-05 -0.445458 0.00100667
2065 3.1964e-05 -0.445458 0.00100667
2066 3.18042e-05 -0.445458 0.00100667
2067 3.16452e-05 -0.445458 0.00100667
2068 3.1487e-05 -0.445458 0.00100667
2069 3.13295e-05 -0.445458 0.00100667
2070 3.11729e-05 -0.445458 0.00100667
2071 3.1017e-05 -0.445458 0.00100667
2072 3.08619e-05 -0.445458 0.00100667
2073 3.07076e-05 -0.445458 0.00100667
2074 3.05541e-05 -0.445458 0.00100667
2075 3.04013e-05 -0.445458 0.00100667
2076 3.02493e-05 -0.445458 0.00100667
2077 3.00981e-05 -0.445458 0.00100667
2078 2.99476e-05 -0.445458 0.00100667
2079 2.97978e-05 -0.445458 0.00100667
2080 2.96489e-05 -0.445458 0.00100667
2081 2.95006e-05 -0.445458 0.00100667
2082 2.93531e-05 -0.445458 0.00100667
2083 2.92063e-05 -0.445458 0.00100667
2084 2.90603e-05 -0.445458 0.00100667
2085 2.8915e-05 -0.445458 0.00100667
2086 2.87704e-05 -0.445458 0.00100667
2087 2.86266e-05 -0.445458 0.00100667
2088 2.84835e-05 -0.445458 0.00100667
2089 2.8341e-05 -0.445458 0.00100667
2090 2.81993e-05 -0.445458 0.00100667
2091 2.80583e-05 -0.445458 0.00100667
2092 2.7918e-05 -0.445458 0.00100667
2093 2.77784e-05 -0.445458 0.00100667
2094 2.76396e-05 -0.445458 0.00100667
2095 2.75014e-05 -0.445458 0.00100667
2096 2.73639e-05 -0.445458 0.00100667
2097 2.7227e-05 -0.445458 0.00100667
2098 2.70909e-05 -0.445458 0.00100667
2099 2.69554e-05 -0.445458 0.00100667
2100 2.68207e-05 -0.445458 0.00100667
2101 2.66866e-05 -0.445458 0.00100667
2102 2.65531e-05 -0.445458 0.00100667
2103 2.64204e-05 -0.445458 0.00100667
2104 2.62883e-05 -0.445458 0.00100667
2105 2.61568e-05 -0.445458 0.00100667
2106 2.6026e-05 -0.445458 0.00100667
2107 2.58959e-05 -0.445458 0.00100667
2108 2.57664e-05 -0.445458 0.00100667
2109 2.56376e-05 -0.445458 0.00100667
2110 2.55094e-05 -0.445458 0.00100667
2111 2.53819e-05 -0.445458 0.00100667
2112 2.5255e-05 -0.445458 0.00100667
2113 2.51287e-05 -0.445458 0.00100667
2114 2.5003e-05 -0.445458 0.00100667
2115 2.4878e-05 -0.445458 0.00100667
2116 2.47536e-05 -0.445458 0.00100667
2117 2.46299e-05 -0.445458 0.00100667
2118 2.45067e-05 -0.445458 0.00100667
2119 2.43842e-05 -0.445458 0.00100667
2120 2.42623e-05 -0.445458 0.00100667
2121 2.41409e-05 -0.445458 0.00100667
2122 2.40202e-05 -0.445458 0.00100667
2123 2.39001e-05 -0.445458 0.00100667
2124 2.37806e-05 -0.445458 0.00100667
2125 2.36617e-05 -0.445458 0.00100667
2126 2.35434e-05 -0.445458 0.00100667
2127 2.34257e-05 -0.445458 0.00100667
2128 2.33086e-05 -0.445458 0.00100667
2129 2.3192e-05 -0.445458 0.00100667
2130 2.30761e-05 -0.445458 0.00100667
2131 2.29607e-05 -0.445458 0.00100667
2132 2.28459e-05 -0.445458 0.00100667
2133 2.27317e-05 -0.445458 0.00100667
2134 2.2618e-05 -0.445458 0.00100667
2135 2.25049e-05 -0.445458 0.00100667
2136 2.23924e-05 -0.445458 0.00100667
2137 2.22804e-05 -0.445458 0.00100667
2138 2.2169e-05 -0.445458 0.00100667
2139 2.20582e-05 -0.445458 0.00100667
2140 2.19479e-05 -0.445458 0.00100667
2141 2.18382e-05 -0.445458 0.00100667
2142 2.1729e-05 -0.445458 0.00100667
2143 2.16203e-05 -0.445458 0.00100667
2144 2.15122e-05 -0.445458 0.00100667
2145 2.14047e-05 -0.445458 0.00100667
2146 2.12976e-05 -0.445458 0.00100667
2147 2.11911e-05 -0.445458 0.00100667
2148 2.10852e-05 -0.445458 0.00100667
2149 2.09798e-05 -0.445458 0.00100667
2150 2.08749e-05 -0.445458 0.00100667
2151 2.07705e-05 -0.445458 0.00100667
2152 2.06666e-05 -0.445458 0.00100667
2153 2.05633e-05 -0.445458 0.00100667
2154 2.04605e-05 -0.445458 0.00100667
2155 2.03582e-05 -0.445458 0.00100667
2156 2.02564e-05 -0.445458 0.00100667
2157 2.01551e-05 -0.445458 0.00100667
2158 2.00543e-05 -0.445458 0.00100667
2159 1.99541e-05 -0.445458 0.00100667
2160 1.98543e-05 -0.445458 0.00100667
2161 1.9755e-05 -0.445458 0.00100667
2162 1.96562e-05 -0.445458 0.00100667
2163 1.9558e-05 -0.445458 0.00100667
2164 1.94602e-05 -0.445458 0.00100667
2165 1.93629e-05 -0.445458 0.00100667
2166 1.92661e-05 -0.445458 0.00100667
2167 1.91697e-05 -0.445458 0.00100667
2168 1.90739e-05 -0.445458 0.00100667
2169 1.89785e-05 -0.445458 0.00100667
2170 1.88836e-05 -0.445458 0.00100667
2171 1.87892e-05 -0.445458 0.00100667
2172 1.86953e-05 -0.445458 0.00100667
2173 1.86018e-05 -0.445458 0.00100667
2174 1.85088e-05 -0.445458 0.00100667
2175 1.84162e-05 -0.445458 0.00100667
2176 1.83241e-05 -0.445458 0.00100667
2177 1.82325e-05 -0.445458 0.00100667
2178 1.81414e-05 -0.445458 0.00100667
2179 1.80507e-05 -0.445458 0.00100667
2180 1.79604e-05 -0.445458 0.00100667
2181 1.78706e-05 -0.445458 0.00100667
2182 1.77812e-05 -0.445458 0.00100667
2183 1.76923e-05 -0.445458 0.00100667
2184 1.76039e-05 -0.445458 0.00100667
2185 1.75159e-05 -0.445458 0.00100667
2186 1.74283e-05 -0.445458 0.00100667
2187 1.73411e-05 -0.445458 0.00100667
2188 1.72544e-05 -0.445458 0.00100667
2189 1.71682e-05 -0.445458 0.00100667
2190 1.70823e-05 -0.445458 0.00100667
2191 1.69969e-05 -0.445458 0.00100667
2192 1.69119e-05 -0.445458 0.00100667
2193 1.68274e-05 -0.445458 0.00100667
2194 1.67432e-05 -0.445458 0.00100667
2195 1.66595e-05 -0.445458 0.00100667
2196 1.65762e-05 -0.445458 0.00100667
2197 1.64933e-05 -0.445458 0.00100667
2198 1.64109e-05 -0.445458 0.00100667
2199 1.63288e-05 -0.445458 0.00100667
2200 1.62472e-05 -0.445458 0.00100667
2201 1.61659e-05 -0.445458 0.00100667
2202 1.60851e-05 -0.445458 0.00100667
2203 1.60047e-05 -0.445458 0.00100667
2204 1.59247e-05 -0.445458 0.00100667
2205 1.5845e-05 -0.445458 0.00100667
2206 1.57658e-05 -0.445458 0.00100667
2207 1.5687e-05 -0.445458 0.00100667
2208 1.56085e-05 -0.445458 0.00100667
2209 1.55305e-05 -0.445458 0.00100667
2210 1.54528e-05 -0.445458 0.00100667
2211 1.53756e-05 -0.445458 0.00100667
2212 1.52987e-05 -0.445458 0.00100667
2213 1.52222e-05 -0.445458 0.00100667
2214 1.51461e-05 -0.445458 0.00100667
2215 1.50704e-05 -0.445458 0.00100667
2216 1.4995e-05 -0.445458 0.00100667
2217 1.492e-05 -0.445458 0.00100667
2218 1.48454e-05 -0.445458 0.00100667
2219 1.47712e-05 -0.445458 0.00100667
2220 1.46974e-05 -0.445458 0.00100667
2221 1.46239e-05 -0.445458 0.00100667
2222 1.45508e-05 -0.445458 0.00100667
2223 1.4478e-05 -0.445458 0.00100667
2224 1.44056e-05 -0.445458 0.00100667
2225 1.43336e-05 -0.445458 0.00100667
2226 1.42619e-05 -0.445458 0.00100667
2227 1.41906e-05 -0.445458 0.00100667
2228 1.41196e-05 -0.445458 0.00100667
2229 1.40491e-05 -0.445458 0.00100667
2230 1.39788e-05 -0.445458 0.00100667
2231 1.39089e-05 -0.445458 0.00100667
2232 1.38394e-05 -0.445458 0.00100667
2233 1.37702e-05 -0.445458 0.00100667
2234 1.37013e-05 -0.445458 0.00100667
2235 1.36328e-05 -0.445458 0.00100667
2236 1.35646e-05 -0.445458 0.00100667
2237 1.34968e-05 -0.445458 0.00100667
2238 1.34293e-05 -0.445458 0.00100667
2239 1.33622e-05 -0.445458 0.00100667
2240 1.32954e-05 -0.445458 0.00100667
2241 1.32289e-05 -0.445458 0.00100667
2242 1.31628e-05 -0.445458 0.00100667
2243 1.30969e-05 -0.445458 0.00100667
2244 1.30315e-05 -0.445458 0.00100667
2245 1.29663e-05 -0.445458 0.00100667
2246 1.29015e-05 -0.445458 0.00100667
2247 1.2837e-05 -0.445458 0.00100667
2248 1.27728e-05 -0.445458 0.00100667
2249 1.27089e-05 -0.445458 0.00100667
2250 1.26454e-05 -0.445458 0.00100667
2251 1.25821e-05 -0.445458 0.00100667
2252 1.25192e-05 -0.445458 0.00100667
2253 1.24566e-05 -0.445458 0.00100667
2254 1.23944e-05 -0.445458 0.00100667
2255 1.23324e-05 -0.445458 0.00100667
2256 1.22707e-05 -0.445458 0.00100667
2257 1.22094e-05 -0.445458 0.00100667
2258 1.21483e-05 -0.445458 0.00100667
2259 1.20876e-05 -0.445458 0.00100667
2260 1.20271e-05 -0.445458 0.00100667
2261 1.1967e-05 -0.445458 0.00100667
2262 1.19072e-05 -0.445458 0.00100667
2263 1.18476e-05 -0.445458 0.00100667
2264 1.17884e-05 -0.445458 0.00100667
2265 1.17295e-05 -0.445458 0.00100667
2266 1.16708e-05 -0.445458 0.00100667
2267 1.16125e-05 -0.445458 0.00100667
2268 1.15544e-05 -0.445458 0.00100667
2269 1.14966e-05 -0.445458 0.00100667
2270 1.14391e-05 -0.445458 0.00100667
2271 1.13819e-05 -0.445458 0.00100667
2272 1.1325e-05 -0.445458 0.00100667
2273 1.12684e-05 -0.445458 0.00100667
2274 1.12121e-05 -0.445458 0.00100667
2275 1.1156e-05 -0.445458 0.00100667
2276 1.11002e-05 -0.445458 0.00100667
2277 1.10447e-05 -0.445458 0.00100667
2278 1.09895e-05 -0.445458 0.00100667
2279 1.09346e-05 -0.445458 0.00100667
2280 1.08799e-05 -0.445458 0.00100667
2281 1.08255e-05 -0.445458 0.00100667
2282 1.07714e-05 -0.445458 0.00100667
2283 1.07175e-05 -0.445458 0.00100667
2284 1.06639e-05 -0.445458 0.00100667
2285 1.06106e-05 -0.445458 0.00100667
2286 1.05575e-05 -0.445458 0.00100667
2287 1.05047e-05 -0.445458 0.00100667
2288 1.04522e-05 -0.445458 0.00100667
2289 1.04e-05 -0.445458 0.00100667
2290 1.0348e-05 -0.445458 0.00100667
2291 1.02962e-05 -0.445458 0.00100667
2292 1.02447e-05 -0.445458 0.00100667
2293 1.01935e-05 -0.445458 0.00100667
2294 1.01426e-05 -0.445458 0.00100667
2295 1.00918e-05 -0.445458 0.00100667
2296 1.00414e-05 -0.445458 0.00100667
