#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         737     1.33696     1.35302  0.00344504
         738     1.32256     1.35298  0.00344062
         739     1.34965     1.35297  0.00343597
         740     1.34581     1.35296  0.00343134
         741     1.32829     1.35293  0.00342687
         742     1.33475     1.35291  0.00342234
         743     1.31142     1.35285  0.00341819
         744      1.3188     1.35281   0.0034139
         745     1.31824     1.35276  0.00340963
         746     1.32227     1.35272  0.00340531
         747     1.30931     1.35266  0.00340124
         748     1.31037      1.3526  0.00339717
         749     1.30545     1.35254  0.00339321
         750     1.30132     1.35247  0.00338938
         751     1.31577     1.35242  0.00338522
         752     1.33303      1.3524  0.00338081
         753      1.3451     1.35239  0.00337634
         754     1.34824     1.35238  0.00337186
         755     1.33738     1.35236  0.00336746
         756     1.31827     1.35232   0.0033633
         757      1.2936     1.35224  0.00335975
         758     1.28608     1.35215  0.00335646
         759     1.28259     1.35206  0.00335328
         760     1.29466     1.35199  0.00334972
         761     1.28768      1.3519  0.00334639
         762     1.29869     1.35183  0.00334272
         763     1.30906     1.35177  0.00333881
         764     1.30685     1.35172  0.00333496
         765     1.32457     1.35168  0.00333079
         766     1.31034     1.35163  0.00332688
         767     1.34414     1.35162  0.00332256
         768     1.36925     1.35164  0.00331831
         769      1.3558     1.35164    0.003314
         770     1.36448     1.35166  0.00330974
         771     1.34924     1.35166  0.00330544
         772     1.33298     1.35163  0.00330125
         773     1.32525      1.3516  0.00329716
         774     1.32081     1.35156  0.00329314
         775     1.31012     1.35151  0.00328932
         776     1.33312     1.35148  0.00328517
         777      1.3181     1.35144  0.00328122
         778     1.34186     1.35143  0.00327703
         779     1.35979     1.35144  0.00327284
         780     1.34321     1.35143  0.00326866
         781     1.31767     1.35138  0.00326476
         782     1.29154     1.35131  0.00326148
         783     1.28882     1.35123  0.00325829
         784     1.28345     1.35114  0.00325528
         785     1.27524     1.35105  0.00325257
         786     1.28806     1.35097  0.00324942
         787     1.30964     1.35091  0.00324572
         788     1.30856     1.35086  0.00324204
         789      1.3163     1.35082  0.00323823
         790     1.31191     1.35077   0.0032345
         791     1.30632     1.35071   0.0032309
         792     1.30012     1.35065  0.00322746
         793     1.30512     1.35059   0.0032239
         794      1.3163     1.35055  0.00322013
         795     1.33439     1.35053  0.00321614
         796     1.31637     1.35048  0.00321238
         797      1.3501     1.35048  0.00320835
         798     1.32927     1.35046  0.00320444
         799     1.33065     1.35043  0.00320053
         800      1.2995     1.35037  0.00319716
         801     1.31439     1.35032  0.00319349
         802     1.29911     1.35026  0.00319014
         803     1.30223      1.3502  0.00318673
         804     1.29988     1.35014  0.00318338
         805     1.30902     1.35008  0.00317984
         806      1.3237     1.35005  0.00317606
         807     1.32367     1.35002  0.00317229
         808     1.33156        1.35  0.00316845
         809     1.33909     1.34998  0.00316456
         810     1.31717     1.34994  0.00316091
         811     1.31932      1.3499  0.00315724
         812     1.31842     1.34987  0.00315359
         813     1.29389      1.3498  0.00315046
         814     1.30401     1.34974  0.00314709
         815     1.31062     1.34969   0.0031436
         816     1.30138     1.34963   0.0031403
         817     1.32011      1.3496  0.00313667
         818     1.33181     1.34958  0.00313291
         819     1.35156     1.34958  0.00312908
         820     1.33851     1.34956   0.0031253
         821     1.34488     1.34956   0.0031215
         822     1.33726     1.34954  0.00311773
         823     1.34381     1.34954  0.00311395
         824     1.35138     1.34954  0.00311018
         825     1.34475     1.34953  0.00310641
         826     1.36536     1.34955  0.00310271
         827     1.34835     1.34955  0.00309896
         828     1.33526     1.34953  0.00309526
         829     1.34794     1.34953  0.00309153
         830     1.33466     1.34951  0.00308786
         831     1.33927      1.3495  0.00308417
         832     1.33931     1.34949  0.00308048
         833     1.32667     1.34946  0.00307691
         834     1.32928     1.34944  0.00307331
         835     1.32788     1.34941  0.00306974
         836     1.34129      1.3494  0.00306609
         837     1.32841     1.34938  0.00306252
         838     1.33836     1.34936   0.0030589
         839     1.33958     1.34935  0.00305527
         840     1.32649     1.34932  0.00305176
         841     1.32292     1.34929  0.00304829
         842     1.34028     1.34928  0.00304469
         843     1.30857     1.34923  0.00304146
         844     1.32401      1.3492    0.003038
         845     1.31335     1.34916  0.00303471
         846     1.30167     1.34911  0.00303164
         847     1.29541     1.34904  0.00302872
         848      1.3057     1.34899  0.00302558
         849     1.32566     1.34896  0.00302214
         850     1.32579     1.34894  0.00301871
         851     1.35551     1.34894  0.00301517
         852     1.36266     1.34896  0.00301168
         853     1.36493     1.34898   0.0030082
         854     1.37227     1.34901   0.0030048
         855     1.37096     1.34903   0.0030014
         856     1.34991     1.34903  0.00299789
         857     1.36361     1.34905  0.00299444
         858     1.35166     1.34905  0.00299096
         859     1.32223     1.34902  0.00298764
         860     1.36661     1.34904  0.00298423
         861     1.34853     1.34904  0.00298077
         862     1.35167     1.34905  0.00297731
         863     1.37774     1.34908  0.00297405
         864     1.35035     1.34908   0.0029706
         865     1.36547      1.3491  0.00296723
         866     1.33487     1.34908  0.00296385
         867     1.35483     1.34909  0.00296044
         868     1.34121     1.34908  0.00295704
         869     1.33999     1.34907  0.00295366
         870      1.3357     1.34905   0.0029503
         871     1.33244     1.34903  0.00294698
         872     1.31796       1.349  0.00294381
         873     1.32339     1.34897  0.00294059
         874     1.32789     1.34895  0.00293732
         875     1.31498     1.34891  0.00293422
         876     1.32437     1.34888    0.002931
         877     1.33614     1.34886   0.0029277
         878     1.34564     1.34886  0.00292437
         879     1.33157     1.34884  0.00292111
         880       1.363     1.34886  0.00291783
         881     1.34872     1.34886  0.00291452
         882     1.36327     1.34887  0.00291126
         883     1.35226     1.34888  0.00290797
         884      1.3357     1.34886  0.00290471
         885     1.32101     1.34883   0.0029016
         886     1.33975     1.34882  0.00289835
         887     1.33454      1.3488  0.00289512
         888     1.35005     1.34881  0.00289186
         889     1.33786     1.34879  0.00288864
         890       1.365     1.34881  0.00288545
         891     1.35116     1.34881  0.00288221
         892     1.36521     1.34883  0.00287904
         893      1.3529     1.34884  0.00287582
         894     1.36323     1.34885  0.00287265
         895     1.35927     1.34887  0.00286946
         896     1.35311     1.34887  0.00286626
         897     1.34856     1.34887  0.00286307
         898     1.36063     1.34888  0.00285991
         899     1.36042      1.3489  0.00285675
         900       1.368     1.34892  0.00285366
         901     1.34305     1.34891   0.0028505
         902     1.34929     1.34891  0.00284734
         903     1.34877     1.34891  0.00284419
         904     1.33976      1.3489  0.00284106
         905     1.34469      1.3489  0.00283792
         906     1.34592     1.34889  0.00283479
         907     1.34817     1.34889  0.00283167
         908      1.3714     1.34892  0.00282866
         909     1.37926     1.34895  0.00282574
         910     1.36588     1.34897   0.0028227
         911     1.37888       1.349  0.00281979
         912     1.35742     1.34901  0.00281671
         913     1.37967     1.34904  0.00281383
         914     1.35464     1.34905  0.00281076
         915      1.3801     1.34908  0.00280789
         916     1.35465     1.34909  0.00280483
         917     1.34572     1.34909  0.00280177
         918     1.37054     1.34911  0.00279882
         919     1.38189     1.34915    0.002796
         920     1.37745     1.34918  0.00279313
         921     1.36986      1.3492  0.00279019
         922     1.37072     1.34922  0.00278726
         923     1.35709     1.34923  0.00278425
         924     1.33627     1.34922  0.00278128
         925     1.33059      1.3492  0.00277834
         926     1.32684     1.34917  0.00277545
         927     1.33752     1.34916  0.00277248
         928     1.31227     1.34912  0.00276978
         929     1.31835     1.34909    0.002767
         930     1.30355     1.34904  0.00276445
         931     1.30102     1.34899  0.00276196
         932     1.31713     1.34895  0.00275921
         933     1.33281     1.34893  0.00275631
         934     1.36002     1.34895  0.00275338
         935     1.37244     1.34897  0.00275055
         936     1.38814     1.34901  0.00274793
         937     1.37229     1.34904  0.00274511
         938     1.37206     1.34906   0.0027423
         939     1.36484     1.34908  0.00273943
         940     1.36583      1.3491  0.00273657
         941     1.38794     1.34914  0.00273397
         942     1.37883     1.34917  0.00273125
         943     1.37709      1.3492  0.00272852
         944      1.4063     1.34926   0.0027263
         945     1.41194     1.34933  0.00272422
         946      1.4085     1.34939  0.00272206
         947     1.38731     1.34943  0.00271948
         948     1.37684     1.34946  0.00271676
         949     1.37153     1.34948    0.002714
         950     1.35775     1.34949  0.00271116
         951     1.39159     1.34953  0.00270867
         952     1.37966     1.34957  0.00270601
         953     1.39988     1.34962  0.00270368
         954     1.41116     1.34968  0.00270162
         955     1.38176     1.34972    0.002699
         956     1.38612     1.34976  0.00269644
         957     1.38754     1.34979  0.00269391
         958     1.37278     1.34982  0.00269121
         959     1.40593     1.34988  0.00268904
         960     1.34487     1.34987  0.00268624
         961     1.41345     1.34994  0.00268426
         962     1.39864     1.34999  0.00268195
         963     1.41005     1.35005  0.00267989
         964     1.40021      1.3501  0.00267761
         965     1.41484     1.35017  0.00267568
         966     1.39621     1.35022  0.00267333
         967     1.39636     1.35027    0.002671
         968     1.37982      1.3503  0.00266841
         969      1.4038     1.35035  0.00266623
         970     1.36509     1.35037  0.00266352
         971     1.37445     1.35039   0.0026609
         972     1.37398     1.35042  0.00265827
         973     1.36633     1.35043  0.00265559
         974     1.35769     1.35044  0.00265287
         975     1.35619     1.35045  0.00265016
         976     1.34941     1.35044  0.00264744
         977     1.34008     1.35043  0.00264475
         978     1.34142     1.35042  0.00264206
         979     1.36457     1.35044  0.00263941
         980     1.35077     1.35044  0.00263671
         981     1.36411     1.35045  0.00263406
         982     1.37372     1.35048  0.00263149
         983     1.36028     1.35049  0.00262883
         984     1.32562     1.35046  0.00262628
         985     1.34012     1.35045  0.00262363
         986     1.32054     1.35042  0.00262115
         987      1.3097     1.35038  0.00261882
         988     1.28776     1.35032  0.00261693
         989     1.30294     1.35027  0.00261472
         990     1.30173     1.35022  0.00261254
         991     1.31296     1.35018  0.00261018
         992     1.31959     1.35015  0.00260773
         993     1.31659     1.35012  0.00260532
         994     1.32525     1.35009  0.00260282
         995     1.33652     1.35008  0.00260024
         996     1.32318     1.35005  0.00259777
         997      1.3455     1.35005  0.00259517
         998     1.32685     1.35002  0.00259267
         999     1.32439        1.35   0.0025902
        1000     1.32025     1.34997  0.00258778
