#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
         737     2.00544     2.02953  0.00516756
         738     1.98384     2.02947  0.00516093
         739     2.02447     2.02946  0.00515395
         740     2.01872     2.02945  0.00514701
         741     1.99243      2.0294   0.0051403
         742     2.00213     2.02936  0.00513351
         743     1.96714     2.02928  0.00512728
         744     1.97819     2.02921  0.00512085
         745     1.97736     2.02914  0.00511445
         746     1.98341     2.02908  0.00510796
         747     1.96396     2.02899  0.00510187
         748     1.96555      2.0289  0.00509575
         749     1.95817     2.02881  0.00508982
         750     1.95198     2.02871  0.00508407
         751     1.97366     2.02863  0.00507782
         752     1.99955      2.0286  0.00507122
         753     2.01766     2.02858  0.00506451
         754     2.02237     2.02857  0.00505779
         755     2.00607     2.02854  0.00505118
         756      1.9774     2.02848  0.00504496
         757      1.9404     2.02836  0.00503963
         758     1.92912     2.02823  0.00503468
         759     1.92389     2.02809  0.00502993
         760     1.94199     2.02798  0.00502458
         761     1.93151     2.02785  0.00501958
         762     1.94803     2.02775  0.00501409
         763     1.96359     2.02766  0.00500822
         764     1.96028     2.02757  0.00500244
         765     1.98685     2.02752  0.00499618
         766     1.96551     2.02744  0.00499032
         767     2.01621     2.02742  0.00498383
         768     2.05387     2.02746  0.00497746
         769      2.0337     2.02747    0.004971
         770     2.04672     2.02749   0.0049646
         771     2.02386     2.02749  0.00495817
         772     1.99948     2.02745  0.00495188
         773     1.98787      2.0274  0.00494574
         774     1.98121     2.02734  0.00493971
         775     1.96518     2.02726  0.00493398
         776     1.99968     2.02722  0.00492775
         777     1.97714     2.02716  0.00492183
         778     2.01279     2.02714  0.00491554
         779     2.03969     2.02716  0.00490926
         780     2.01482     2.02714  0.00490299
         781     1.97651     2.02708  0.00489714
         782     1.93732     2.02696  0.00489222
         783     1.93322     2.02684  0.00488744
         784     1.92517     2.02671  0.00488293
         785     1.91287     2.02657  0.00487886
         786     1.93209     2.02645  0.00487413
         787     1.96446     2.02637  0.00486857
         788     1.96284     2.02629  0.00486306
         789     1.97445     2.02622  0.00485734
         790     1.96787     2.02615  0.00485176
         791     1.95948     2.02606  0.00484636
         792     1.95017     2.02597  0.00484118
         793     1.95769     2.02588  0.00483584
         794     1.97445     2.02582  0.00483019
         795     2.00159     2.02579  0.00482421
         796     1.97455     2.02572  0.00481858
         797     2.02515     2.02572  0.00481253
         798     1.99391     2.02568  0.00480667
         799     1.99597     2.02565  0.00480079
         800     1.94925     2.02555  0.00479574
         801     1.97158     2.02548  0.00479023
         802     1.94866     2.02539  0.00478521
         803     1.95335      2.0253  0.00478009
         804     1.94982      2.0252  0.00477507
         805     1.96354     2.02513  0.00476975
         806     1.98555     2.02508  0.00476409
         807     1.98551     2.02503  0.00475844
         808     1.99734     2.02499  0.00475267
         809     2.00863     2.02497  0.00474684
         810     1.97575     2.02491  0.00474137
         811     1.97898     2.02486  0.00473586
         812     1.97763      2.0248  0.00473039
         813     1.94083      2.0247  0.00472569
         814     1.95601     2.02461  0.00472064
         815     1.96594     2.02454   0.0047154
         816     1.95207     2.02445  0.00471046
         817     1.98016      2.0244    0.004705
         818     1.99771     2.02436  0.00469936
         819     2.02735     2.02437  0.00469363
         820     2.00776     2.02435  0.00468795
         821     2.01732     2.02434  0.00468224
         822     2.00589     2.02432   0.0046766
         823     2.01572     2.02431  0.00467093
         824     2.02707     2.02431  0.00466526
         825     2.01713      2.0243  0.00465962
         826     2.04804     2.02433  0.00465407
         827     2.02252     2.02433  0.00464844
         828     2.00288      2.0243   0.0046429
         829     2.02191      2.0243   0.0046373
         830     2.00199     2.02427  0.00463179
         831      2.0089     2.02425  0.00462625
         832     2.00896     2.02423  0.00462073
         833     1.99001     2.02419  0.00461536
         834     1.99392     2.02416  0.00460997
         835     1.99181     2.02412  0.00460461
         836     2.01193      2.0241  0.00459913
         837     1.99261     2.02407  0.00459379
         838     2.00753     2.02405  0.00458835
         839     2.00937     2.02403  0.00458291
         840     1.98973     2.02399  0.00457764
         841     1.98438     2.02394  0.00457244
         842     2.01042     2.02392  0.00456703
         843     1.96286     2.02385  0.00456219
         844     1.98602     2.02381  0.00455701
         845     1.97002     2.02374  0.00455206
         846     1.95251     2.02366  0.00454746
         847     1.94311     2.02356  0.00454308
         848     1.95856     2.02349  0.00453837
         849      1.9885     2.02345  0.00453321
         850     1.98868     2.02341  0.00452806
         851     2.03326     2.02342  0.00452276
         852     2.04399     2.02344  0.00451751
         853      2.0474     2.02347  0.00451231
         854     2.05841     2.02351  0.00450721
         855     2.05644     2.02355   0.0045021
         856     2.02487     2.02355  0.00449684
         857     2.04541     2.02358  0.00449167
         858     2.02749     2.02358  0.00448643
         859     1.98335     2.02353  0.00448145
         860     2.04991     2.02356  0.00447635
         861      2.0228     2.02356  0.00447115
         862     2.02751     2.02357  0.00446597
         863     2.06661     2.02362  0.00446107
         864     2.02553     2.02362  0.00445591
         865      2.0482     2.02365  0.00445085
         866      2.0023     2.02362  0.00444577
         867     2.03224     2.02363  0.00444066
         868     2.01182     2.02362  0.00443556
         869     2.00998      2.0236  0.00443049
         870     2.00356     2.02358  0.00442545
         871     1.99865     2.02355  0.00442046
         872     1.97694      2.0235  0.00441572
         873     1.98509     2.02345  0.00441088
         874     1.99184     2.02342  0.00440598
         875     1.97248     2.02336  0.00440133
         876     1.98655     2.02332  0.00439651
         877     2.00422      2.0233  0.00439155
         878     2.01846     2.02329  0.00438655
         879     1.99735     2.02326  0.00438166
         880     2.04451     2.02329  0.00437675
         881     2.02308     2.02329  0.00437178
         882      2.0449     2.02331  0.00436689
         883      2.0284     2.02332  0.00436195
         884     2.00355     2.02329  0.00435707
         885     1.98152     2.02325   0.0043524
         886     2.00962     2.02323  0.00434752
         887     2.00181     2.02321  0.00434268
         888     2.02507     2.02321  0.00433779
         889     2.00679     2.02319  0.00433295
         890      2.0475     2.02322  0.00432817
         891     2.02674     2.02322  0.00432332
         892     2.04781     2.02325  0.00431856
         893     2.02935     2.02326  0.00431373
         894     2.04484     2.02328  0.00430897
         895      2.0389      2.0233  0.00430419
         896     2.02967      2.0233  0.00429939
         897     2.02284      2.0233   0.0042946
         898     2.04094     2.02332  0.00428986
         899     2.04063     2.02334  0.00428513
         900       2.052     2.02338  0.00428049
         901     2.01458     2.02337  0.00427575
         902     2.02393     2.02337  0.00427101
         903     2.02316     2.02337  0.00426628
         904     2.00963     2.02335  0.00426159
         905     2.01703     2.02334  0.00425688
         906     2.01888     2.02334  0.00425219
         907     2.02226     2.02334   0.0042475
         908     2.05711     2.02337  0.00424299
         909     2.06889     2.02342  0.00423861
         910     2.04881     2.02345  0.00423405
         911     2.06831      2.0235  0.00422969
         912     2.03613     2.02352  0.00422507
         913      2.0695     2.02357  0.00422074
         914     2.03196     2.02358  0.00421614
         915     2.07016     2.02363  0.00421183
         916     2.03197     2.02364  0.00420725
         917     2.01857     2.02363  0.00420266
         918     2.05581     2.02366  0.00419823
         919     2.07283     2.02372    0.004194
         920     2.06618     2.02376   0.0041897
         921     2.05479      2.0238  0.00418528
         922     2.05608     2.02383  0.00418089
         923     2.03563     2.02385  0.00417638
         924     2.00441     2.02382  0.00417191
         925     1.99588     2.02379  0.00416751
         926     1.99027     2.02376  0.00416317
         927     2.00629     2.02374  0.00415872
         928      1.9684     2.02368  0.00415467
         929     1.97753     2.02363  0.00415049
         930     1.95533     2.02356  0.00414668
         931     1.95153     2.02348  0.00414295
         932      1.9757     2.02343  0.00413882
         933     1.99922      2.0234  0.00413446
         934     2.04003     2.02342  0.00413008
         935     2.05866     2.02346  0.00412583
         936     2.08221     2.02352   0.0041219
         937     2.05844     2.02356  0.00411767
         938     2.05809     2.02359  0.00411344
         939     2.04726     2.02362  0.00410914
         940     2.04874     2.02365  0.00410486
         941     2.08191     2.02371  0.00410096
         942     2.06824     2.02376  0.00409688
         943     2.06563      2.0238  0.00409278
         944     2.10945     2.02389  0.00408945
         945     2.11792     2.02399  0.00408633
         946     2.11275     2.02408  0.00408309
         947     2.08096     2.02414  0.00407922
         948     2.06526     2.02419  0.00407514
         949      2.0573     2.02422    0.004071
         950     2.03663     2.02424  0.00406674
         951     2.08738      2.0243    0.004063
         952      2.0695     2.02435  0.00405901
         953     2.09983     2.02443  0.00405552
         954     2.11673     2.02453  0.00405243
         955     2.07264     2.02458   0.0040485
         956     2.07918     2.02463  0.00404466
         957     2.08131     2.02469  0.00404087
         958     2.05918     2.02473  0.00403681
         959     2.10889     2.02482  0.00403356
         960     2.01731     2.02481  0.00402936
         961     2.12018     2.02491  0.00402639
         962     2.09796     2.02498  0.00402292
         963     2.11508     2.02508  0.00401983
         964     2.10031     2.02515  0.00401642
         965     2.12226     2.02526  0.00401352
         966     2.09431     2.02533     0.00401
         967     2.09454      2.0254  0.00400649
         968     2.06973     2.02544  0.00400262
         969     2.10569     2.02553  0.00399934
         970     2.04764     2.02555  0.00399528
         971     2.06168     2.02559  0.00399134
         972     2.06097     2.02562   0.0039874
         973     2.04949     2.02565  0.00398338
         974     2.03653     2.02566  0.00397931
         975     2.03428     2.02567  0.00397524
         976     2.02411     2.02567  0.00397116
         977     2.01013     2.02565  0.00396713
         978     2.01214     2.02564   0.0039631
         979     2.04685     2.02566  0.00395911
         980     2.02615     2.02566  0.00395507
         981     2.04616     2.02568  0.00395109
         982     2.06058     2.02572  0.00394723
         983     2.04042     2.02573  0.00394324
         984     1.98843     2.02569  0.00393942
         985     2.01019     2.02568  0.00393545
         986      1.9808     2.02563  0.00393172
         987     1.96455     2.02557  0.00392822
         988     1.93164     2.02547   0.0039254
         989     1.95441      2.0254  0.00392209
         990     1.95259     2.02533  0.00391881
         991     1.96944     2.02527  0.00391527
         992     1.97939     2.02523  0.00391159
         993     1.97488     2.02518  0.00390798
         994     1.98788     2.02514  0.00390423
         995     2.00478     2.02512  0.00390036
         996     1.98477     2.02508  0.00389665
         997     2.01824     2.02507  0.00389275
         998     1.99027     2.02504  0.00388901
         999     1.98658       2.025  0.00388531
        1000     1.98037     2.02495  0.00388168
