#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        7273     1.68075     1.66431  0.00158367
        7274     1.68094     1.66431  0.00158346
        7275     1.68122     1.66431  0.00158324
        7276     1.68159     1.66431  0.00158303
        7277     1.68204     1.66432  0.00158281
        7278     1.68256     1.66432  0.00158259
        7279     1.68314     1.66432  0.00158238
        7280     1.68377     1.66432  0.00158216
        7281     1.68445     1.66433  0.00158195
        7282     1.68516     1.66433  0.00158173
        7283     1.68589     1.66433  0.00158152
        7284     1.68664     1.66434  0.00158131
        7285     1.68739     1.66434  0.00158109
        7286     1.68815     1.66434  0.00158088
        7287     1.68889     1.66435  0.00158066
        7288     1.68961     1.66435  0.00158045
        7289      1.6903     1.66435  0.00158024
        7290     1.69096     1.66436  0.00158003
        7291     1.69158     1.66436  0.00157981
        7292     1.69215     1.66436   0.0015796
        7293     1.69267     1.66437  0.00157939
        7294     1.69312     1.66437  0.00157918
        7295      1.6935     1.66438  0.00157897
        7296     1.69381     1.66438  0.00157876
        7297     1.69405     1.66438  0.00157854
        7298     1.69421     1.66439  0.00157833
        7299     1.69429     1.66439  0.00157812
        7300     1.69428      1.6644  0.00157791
        7301     1.69419      1.6644   0.0015777
        7302     1.69402      1.6644  0.00157749
        7303     1.69377     1.66441  0.00157728
        7304     1.69344     1.66441  0.00157707
        7305     1.69303     1.66442  0.00157686
        7306     1.69256     1.66442  0.00157665
        7307     1.69202     1.66442  0.00157643
        7308     1.69142     1.66443  0.00157622
        7309     1.69078     1.66443  0.00157601
        7310     1.69009     1.66443   0.0015758
        7311     1.68937     1.66444  0.00157559
        7312     1.68864     1.66444  0.00157538
        7313     1.68788     1.66444  0.00157516
        7314     1.68712     1.66445  0.00157495
        7315     1.68637     1.66445  0.00157474
        7316     1.68563     1.66445  0.00157453
        7317      1.6849     1.66446  0.00157431
        7318      1.6842     1.66446   0.0015741
        7319     1.68354     1.66446  0.00157389
        7320     1.68291     1.66446  0.00157368
        7321     1.68233     1.66447  0.00157346
        7322      1.6818     1.66447  0.00157325
        7323     1.68132     1.66447  0.00157304
        7324      1.6809     1.66447  0.00157282
        7325     1.68053     1.66448  0.00157261
        7326     1.68021     1.66448   0.0015724
        7327     1.67995     1.66448  0.00157218
        7328     1.67974     1.66448  0.00157197
        7329     1.67958     1.66448  0.00157176
        7330     1.67947     1.66449  0.00157154
        7331      1.6794     1.66449  0.00157133
        7332     1.67936     1.66449  0.00157112
        7333     1.67936     1.66449   0.0015709
        7334     1.67939     1.66449  0.00157069
        7335     1.67944      1.6645  0.00157048
        7336      1.6795      1.6645  0.00157027
        7337     1.67957      1.6645  0.00157005
        7338     1.67965      1.6645  0.00156984
        7339     1.67973      1.6645  0.00156963
        7340      1.6798     1.66451  0.00156942
        7341     1.67986     1.66451   0.0015692
        7342     1.67991     1.66451  0.00156899
        7343     1.67994     1.66451  0.00156878
        7344     1.67995     1.66452  0.00156857
        7345     1.67994     1.66452  0.00156835
        7346     1.67992     1.66452  0.00156814
        7347     1.67988     1.66452  0.00156793
        7348     1.67983     1.66452  0.00156772
        7349     1.67977     1.66453  0.00156751
        7350      1.6797     1.66453  0.00156729
        7351     1.67964     1.66453  0.00156708
        7352      1.6796     1.66453  0.00156687
        7353     1.67958     1.66453  0.00156666
        7354      1.6796     1.66454  0.00156645
        7355     1.67967     1.66454  0.00156624
        7356      1.6798     1.66454  0.00156602
        7357     1.68001     1.66454  0.00156581
        7358     1.68032     1.66454   0.0015656
        7359     1.68074     1.66455  0.00156539
        7360     1.68128     1.66455  0.00156518
        7361     1.68195     1.66455  0.00156497
        7362     1.68278     1.66455  0.00156476
        7363     1.68377     1.66456  0.00156455
        7364     1.68492     1.66456  0.00156434
        7365     1.68624     1.66456  0.00156413
        7366     1.68774     1.66457  0.00156392
        7367     1.68941     1.66457  0.00156371
        7368     1.69124     1.66457   0.0015635
        7369     1.69324     1.66458  0.00156329
        7370      1.6954     1.66458  0.00156309
        7371     1.69769     1.66458  0.00156288
        7372     1.70012     1.66459  0.00156268
        7373     1.70265     1.66459  0.00156247
        7374     1.70527      1.6646  0.00156227
        7375     1.70796     1.66461  0.00156207
        7376      1.7107     1.66461  0.00156187
        7377     1.71347     1.66462  0.00156167
        7378     1.71625     1.66463  0.00156148
        7379     1.71901     1.66463  0.00156128
        7380     1.72174     1.66464  0.00156109
        7381     1.72443     1.66465   0.0015609
        7382     1.72704     1.66466  0.00156071
        7383     1.72956     1.66467  0.00156053
        7384     1.73198     1.66468  0.00156034
        7385     1.73428     1.66469  0.00156016
        7386     1.73645     1.66469  0.00155998
        7387     1.73847      1.6647   0.0015598
        7388     1.74034     1.66471  0.00155962
        7389     1.74204     1.66473  0.00155945
        7390     1.74357     1.66474  0.00155927
        7391      1.7449     1.66475   0.0015591
        7392     1.74604     1.66476  0.00155893
        7393     1.74697     1.66477  0.00155875
        7394     1.74769     1.66478  0.00155858
        7395     1.74819     1.66479  0.00155841
        7396     1.74845      1.6648  0.00155824
        7397     1.74848     1.66481  0.00155807
        7398     1.74827     1.66483   0.0015579
        7399     1.74781     1.66484  0.00155773
        7400      1.7471     1.66485  0.00155756
        7401     1.74614     1.66486  0.00155739
        7402     1.74493     1.66487  0.00155722
        7403     1.74347     1.66488  0.00155704
        7404     1.74176     1.66489  0.00155687
        7405     1.73981      1.6649  0.00155669
        7406     1.73763     1.66491  0.00155651
        7407     1.73523     1.66492  0.00155633
        7408     1.73262     1.66493  0.00155615
        7409     1.72982     1.66494  0.00155596
        7410     1.72686     1.66495  0.00155578
        7411     1.72374     1.66495  0.00155559
        7412     1.72049     1.66496  0.00155539
        7413     1.71714     1.66497   0.0015552
        7414     1.71371     1.66498    0.001555
        7415     1.71023     1.66498  0.00155481
        7416     1.70672     1.66499  0.00155461
        7417     1.70321     1.66499  0.00155441
        7418     1.69974       1.665   0.0015542
        7419     1.69631       1.665    0.001554
        7420     1.69297       1.665  0.00155379
        7421     1.68973     1.66501  0.00155359
        7422     1.68662     1.66501  0.00155338
        7423     1.68365     1.66501  0.00155318
        7424     1.68086     1.66502  0.00155297
        7425     1.67825     1.66502  0.00155276
        7426     1.67584     1.66502  0.00155255
        7427     1.67364     1.66502  0.00155234
        7428     1.67167     1.66502  0.00155213
        7429     1.66992     1.66502  0.00155192
        7430     1.66841     1.66502  0.00155172
        7431     1.66714     1.66502  0.00155151
        7432     1.66612     1.66502   0.0015513
        7433     1.66532     1.66502  0.00155109
        7434     1.66476     1.66502  0.00155088
        7435     1.66444     1.66502  0.00155067
        7436     1.66433     1.66502  0.00155046
        7437     1.66444     1.66502  0.00155026
        7438     1.66475     1.66502  0.00155005
        7439     1.66525     1.66502  0.00154984
        7440     1.66594     1.66502  0.00154963
        7441     1.66679     1.66502  0.00154942
        7442      1.6678     1.66502  0.00154921
        7443     1.66895     1.66502  0.00154901
        7444     1.67023     1.66502   0.0015488
        7445     1.67163     1.66503  0.00154859
        7446     1.67313     1.66503  0.00154838
        7447     1.67473     1.66503  0.00154818
        7448     1.67641     1.66503  0.00154797
        7449     1.67815     1.66503  0.00154776
        7450     1.67996     1.66503  0.00154755
        7451     1.68181     1.66504  0.00154735
        7452      1.6837     1.66504  0.00154714
        7453     1.68563     1.66504  0.00154694
        7454     1.68757     1.66504  0.00154673
        7455     1.68953     1.66505  0.00154653
        7456     1.69149     1.66505  0.00154633
        7457     1.69344     1.66505  0.00154612
        7458     1.69538     1.66506  0.00154592
        7459     1.69731     1.66506  0.00154572
        7460     1.69921     1.66507  0.00154552
        7461     1.70108     1.66507  0.00154532
        7462     1.70291     1.66508  0.00154512
        7463      1.7047     1.66508  0.00154492
        7464     1.70643     1.66509  0.00154473
        7465      1.7081     1.66509  0.00154453
        7466     1.70971      1.6651  0.00154433
        7467     1.71123     1.66511  0.00154414
        7468     1.71268     1.66511  0.00154395
        7469     1.71404     1.66512  0.00154375
        7470     1.71529     1.66513  0.00154356
        7471     1.71645     1.66513  0.00154337
        7472     1.71749     1.66514  0.00154318
        7473     1.71842     1.66515  0.00154299
        7474     1.71923     1.66515   0.0015428
        7475     1.71992     1.66516  0.00154261
        7476     1.72048     1.66517  0.00154242
        7477     1.72091     1.66518  0.00154223
        7478     1.72121     1.66518  0.00154205
        7479     1.72137     1.66519  0.00154186
        7480      1.7214      1.6652  0.00154167
        7481      1.7213     1.66521  0.00154148
        7482     1.72107     1.66521   0.0015413
        7483     1.72072     1.66522  0.00154111
        7484     1.72024     1.66523  0.00154092
        7485     1.71966     1.66524  0.00154073
        7486     1.71898     1.66524  0.00154054
        7487      1.7182     1.66525  0.00154035
        7488     1.71734     1.66526  0.00154016
        7489     1.71642     1.66526  0.00153997
        7490     1.71543     1.66527  0.00153978
        7491     1.71441     1.66528  0.00153959
        7492     1.71336     1.66528   0.0015394
        7493      1.7123     1.66529   0.0015392
        7494     1.71125      1.6653  0.00153901
        7495     1.71022      1.6653  0.00153882
        7496     1.70923     1.66531  0.00153862
        7497      1.7083     1.66531  0.00153843
        7498     1.70744     1.66532  0.00153823
        7499     1.70667     1.66532  0.00153804
        7500     1.70601     1.66533  0.00153784
        7501     1.70546     1.66533  0.00153765
        7502     1.70505     1.66534  0.00153745
        7503     1.70478     1.66535  0.00153725
        7504     1.70466     1.66535  0.00153706
        7505      1.7047     1.66536  0.00153686
        7506     1.70492     1.66536  0.00153667
        7507      1.7053     1.66537  0.00153647
        7508     1.70587     1.66537  0.00153628
        7509      1.7066     1.66538  0.00153608
        7510     1.70751     1.66538  0.00153589
        7511     1.70859     1.66539  0.00153569
        7512     1.70982     1.66539   0.0015355
        7513     1.71121      1.6654  0.00153531
        7514     1.71272     1.66541  0.00153512
        7515     1.71436     1.66541  0.00153493
        7516      1.7161     1.66542  0.00153474
        7517     1.71793     1.66543  0.00153455
        7518     1.71982     1.66543  0.00153436
        7519     1.72176     1.66544  0.00153418
        7520     1.72372     1.66545  0.00153399
        7521     1.72567     1.66546  0.00153381
        7522     1.72759     1.66547  0.00153363
        7523     1.72946     1.66547  0.00153345
        7524     1.73126     1.66548  0.00153327
        7525     1.73294     1.66549  0.00153309
        7526     1.73451      1.6655  0.00153291
        7527     1.73592     1.66551  0.00153274
        7528     1.73716     1.66552  0.00153256
        7529     1.73822     1.66553  0.00153239
        7530     1.73907     1.66554  0.00153222
        7531     1.73969     1.66555  0.00153205
        7532     1.74007     1.66556  0.00153188
        7533      1.7402     1.66557   0.0015317
        7534     1.74007     1.66558  0.00153153
        7535     1.73967     1.66559  0.00153136
        7536     1.73899      1.6656  0.00153119
        7537     1.73804     1.66561  0.00153102
        7538     1.73681     1.66562  0.00153084
        7539     1.73529     1.66563  0.00153067
        7540     1.73351     1.66564  0.00153049
        7541     1.73145     1.66564  0.00153031
        7542     1.72912     1.66565  0.00153013
        7543     1.72654     1.66566  0.00152995
        7544     1.72372     1.66567  0.00152977
        7545     1.72066     1.66568  0.00152958
        7546     1.71737     1.66568   0.0015294
        7547     1.71388     1.66569  0.00152921
        7548     1.71018      1.6657  0.00152901
        7549      1.7063      1.6657  0.00152882
        7550     1.70224     1.66571  0.00152863
        7551     1.69802     1.66571  0.00152843
        7552     1.69365     1.66571  0.00152823
        7553     1.68915     1.66572  0.00152803
        7554     1.68452     1.66572  0.00152783
        7555     1.67978     1.66572  0.00152763
        7556     1.67493     1.66572  0.00152743
        7557        1.67     1.66572  0.00152723
        7558     1.66498     1.66572  0.00152703
        7559     1.65989     1.66572  0.00152682
        7560     1.65473     1.66572  0.00152662
        7561     1.64953     1.66572  0.00152642
        7562     1.64427     1.66572  0.00152622
        7563     1.63899     1.66571  0.00152603
        7564     1.63369     1.66571  0.00152583
        7565     1.62837      1.6657  0.00152564
        7566     1.62307      1.6657  0.00152544
        7567     1.61778     1.66569  0.00152526
        7568     1.61252     1.66568  0.00152507
        7569     1.60731     1.66568  0.00152489
        7570     1.60216     1.66567  0.00152471
        7571      1.5971     1.66566  0.00152454
        7572     1.59215     1.66565  0.00152437
        7573     1.58732     1.66564   0.0015242
        7574     1.58263     1.66563  0.00152404
        7575     1.57811     1.66562  0.00152388
        7576     1.57378      1.6656  0.00152373
        7577     1.56966     1.66559  0.00152358
        7578     1.56577     1.66558  0.00152343
        7579     1.56214     1.66556  0.00152329
        7580     1.55879     1.66555  0.00152316
        7581     1.55574     1.66554  0.00152303
        7582     1.55302     1.66552   0.0015229
        7583     1.55065     1.66551  0.00152277
        7584     1.54863     1.66549  0.00152265
        7585       1.547     1.66548  0.00152253
        7586     1.54576     1.66546  0.00152241
        7587     1.54492     1.66544  0.00152229
        7588      1.5445     1.66543  0.00152218
        7589     1.54449     1.66541  0.00152206
        7590     1.54491      1.6654  0.00152194
        7591     1.54575     1.66538  0.00152182
        7592       1.547     1.66536   0.0015217
        7593     1.54866     1.66535  0.00152158
        7594     1.55071     1.66533  0.00152145
        7595     1.55314     1.66532  0.00152132
        7596     1.55594      1.6653  0.00152119
        7597     1.55907     1.66529  0.00152106
        7598     1.56251     1.66528  0.00152092
        7599     1.56623     1.66526  0.00152077
        7600     1.57021     1.66525  0.00152062
        7601     1.57441     1.66524  0.00152047
        7602      1.5788     1.66523  0.00152031
        7603     1.58335     1.66522  0.00152015
        7604     1.58802     1.66521  0.00151998
        7605     1.59279      1.6652  0.00151981
        7606     1.59763     1.66519  0.00151964
        7607     1.60251     1.66518  0.00151946
        7608      1.6074     1.66517  0.00151928
        7609     1.61228     1.66517   0.0015191
        7610     1.61713     1.66516  0.00151891
        7611     1.62195     1.66515  0.00151872
        7612      1.6267     1.66515  0.00151853
        7613     1.63139     1.66514  0.00151834
        7614     1.63601     1.66514  0.00151814
        7615     1.64056     1.66514  0.00151795
        7616     1.64503     1.66513  0.00151775
        7617     1.64942     1.66513  0.00151755
        7618     1.65375     1.66513  0.00151736
        7619     1.65802     1.66513  0.00151716
        7620     1.66223     1.66513  0.00151696
        7621     1.66639     1.66513  0.00151676
        7622     1.67052     1.66513  0.00151656
        7623     1.67462     1.66513  0.00151636
        7624     1.67871     1.66513  0.00151616
        7625     1.68279     1.66514  0.00151597
        7626     1.68686     1.66514  0.00151577
        7627     1.69094     1.66514  0.00151558
        7628     1.69503     1.66515  0.00151538
        7629     1.69913     1.66515  0.00151519
        7630     1.70325     1.66516    0.001515
        7631     1.70738     1.66516  0.00151481
        7632     1.71153     1.66517  0.00151462
        7633     1.71569     1.66517  0.00151444
        7634     1.71986     1.66518  0.00151426
        7635     1.72403     1.66519  0.00151408
        7636     1.72819      1.6652   0.0015139
        7637     1.73233     1.66521  0.00151373
        7638     1.73644     1.66522  0.00151356
        7639     1.74051     1.66523   0.0015134
        7640     1.74452     1.66524  0.00151323
        7641     1.74845     1.66525  0.00151308
        7642      1.7523     1.66526  0.00151292
        7643     1.75603     1.66527  0.00151277
        7644     1.75965     1.66528  0.00151262
        7645     1.76312     1.66529  0.00151248
        7646     1.76645     1.66531  0.00151234
        7647      1.7696     1.66532   0.0015122
        7648     1.77258     1.66534  0.00151207
        7649     1.77536     1.66535  0.00151194
        7650     1.77795     1.66536  0.00151181
        7651     1.78033     1.66538  0.00151169
        7652      1.7825      1.6654  0.00151157
        7653     1.78444     1.66541  0.00151145
        7654     1.78616     1.66543  0.00151134
        7655     1.78766     1.66544  0.00151122
        7656     1.78893     1.66546  0.00151111
        7657     1.78997     1.66547    0.001511
        7658      1.7908     1.66549  0.00151089
        7659      1.7914     1.66551  0.00151079
        7660     1.79178     1.66552  0.00151068
        7661     1.79194     1.66554  0.00151057
        7662     1.79189     1.66556  0.00151047
        7663     1.79164     1.66557  0.00151036
        7664     1.79118     1.66559  0.00151025
        7665     1.79052     1.66561  0.00151014
        7666     1.78967     1.66562  0.00151003
        7667     1.78862     1.66564  0.00150992
        7668      1.7874     1.66565  0.00150981
        7669     1.78599     1.66567  0.00150969
        7670     1.78442     1.66569  0.00150957
        7671     1.78268      1.6657  0.00150945
        7672     1.78078     1.66572  0.00150933
        7673     1.77875     1.66573  0.00150921
        7674     1.77658     1.66575  0.00150908
        7675      1.7743     1.66576  0.00150895
        7676     1.77192     1.66577  0.00150881
        7677     1.76944     1.66579  0.00150868
        7678     1.76691      1.6658  0.00150854
        7679     1.76432     1.66581   0.0015084
        7680      1.7617     1.66583  0.00150825
        7681     1.75908     1.66584  0.00150811
        7682     1.75648     1.66585  0.00150796
        7683     1.75392     1.66586   0.0015078
        7684     1.75142     1.66587  0.00150765
        7685     1.74899     1.66588  0.00150749
        7686     1.74666     1.66589  0.00150733
        7687     1.74445      1.6659  0.00150717
        7688     1.74237     1.66591  0.00150701
        7689     1.74043     1.66592  0.00150684
        7690     1.73865     1.66593  0.00150667
        7691     1.73703     1.66594  0.00150651
        7692     1.73558     1.66595  0.00150634
        7693     1.73429     1.66596  0.00150617
        7694     1.73317     1.66597    0.001506
        7695      1.7322     1.66598  0.00150583
        7696     1.73137     1.66599  0.00150566
        7697     1.73067     1.66599  0.00150548
        7698     1.73008       1.666  0.00150531
        7699     1.72958     1.66601  0.00150514
        7700     1.72914     1.66602  0.00150496
        7701     1.72875     1.66603  0.00150479
        7702     1.72838     1.66603  0.00150462
        7703       1.728     1.66604  0.00150444
        7704     1.72759     1.66605  0.00150427
        7705     1.72712     1.66606   0.0015041
        7706     1.72658     1.66607  0.00150392
        7707     1.72593     1.66607  0.00150375
        7708     1.72517     1.66608  0.00150357
        7709     1.72426     1.66609  0.00150339
        7710      1.7232      1.6661  0.00150322
        7711     1.72197      1.6661  0.00150304
        7712     1.72057     1.66611  0.00150286
        7713     1.71898     1.66612  0.00150268
        7714     1.71721     1.66612   0.0015025
        7715     1.71525     1.66613  0.00150232
        7716     1.71309     1.66614  0.00150214
        7717     1.71075     1.66614  0.00150196
        7718     1.70822     1.66615  0.00150177
        7719     1.70551     1.66615  0.00150158
        7720     1.70263     1.66616   0.0015014
        7721     1.69959     1.66616  0.00150121
        7722      1.6964     1.66617  0.00150102
        7723     1.69307     1.66617  0.00150083
        7724      1.6896     1.66617  0.00150064
        7725     1.68602     1.66618  0.00150045
        7726     1.68233     1.66618  0.00150025
        7727     1.67855     1.66618  0.00150006
        7728     1.67469     1.66618  0.00149987
        7729     1.67078     1.66618  0.00149967
        7730     1.66681     1.66618  0.00149948
        7731     1.66282     1.66618  0.00149928
        7732     1.65882     1.66618  0.00149909
        7733     1.65483     1.66618   0.0014989
        7734     1.65087     1.66618  0.00149871
        7735     1.64695     1.66617  0.00149851
        7736     1.64311     1.66617  0.00149832
        7737     1.63935     1.66617  0.00149813
        7738     1.63572     1.66616  0.00149794
        7739     1.63223     1.66616  0.00149776
        7740      1.6289     1.66615  0.00149757
        7741     1.62577     1.66615  0.00149739
        7742     1.62287     1.66614   0.0014972
        7743      1.6202     1.66614  0.00149702
        7744     1.61782     1.66613  0.00149684
        7745     1.61573     1.66612  0.00149666
        7746     1.61397     1.66612  0.00149649
        7747     1.61254     1.66611  0.00149631
        7748     1.61149      1.6661  0.00149613
        7749     1.61081      1.6661  0.00149596
        7750     1.61052     1.66609  0.00149578
        7751     1.61064     1.66608   0.0014956
        7752     1.61116     1.66608  0.00149543
        7753     1.61209     1.66607  0.00149525
        7754     1.61342     1.66606  0.00149507
        7755     1.61514     1.66606   0.0014949
        7756     1.61725     1.66605  0.00149472
        7757     1.61972     1.66604  0.00149454
        7758     1.62253     1.66604  0.00149435
        7759     1.62565     1.66603  0.00149417
        7760     1.62905     1.66603  0.00149398
        7761     1.63271     1.66602   0.0014938
        7762     1.63657     1.66602  0.00149361
        7763     1.64062     1.66602  0.00149342
        7764      1.6448     1.66601  0.00149323
        7765     1.64908     1.66601  0.00149304
        7766     1.65342     1.66601  0.00149285
        7767     1.65779     1.66601  0.00149266
        7768     1.66215     1.66601  0.00149247
        7769     1.66646     1.66601  0.00149227
        7770     1.67069     1.66601  0.00149208
        7771     1.67483     1.66601  0.00149189
        7772     1.67883     1.66601   0.0014917
        7773      1.6827     1.66601  0.00149151
        7774     1.68641     1.66602  0.00149132
        7775     1.68994     1.66602  0.00149113
        7776      1.6933     1.66602  0.00149094
        7777     1.69648     1.66603  0.00149076
        7778     1.69947     1.66603  0.00149057
        7779     1.70227     1.66604  0.00149039
        7780      1.7049     1.66604   0.0014902
        7781     1.70734     1.66605  0.00149002
        7782     1.70961     1.66605  0.00148984
        7783     1.71171     1.66606  0.00148966
        7784     1.71366     1.66606  0.00148948
        7785     1.71545     1.66607   0.0014893
        7786      1.7171     1.66608  0.00148913
        7787      1.7186     1.66608  0.00148895
        7788     1.71996     1.66609  0.00148878
        7789     1.72119      1.6661   0.0014886
        7790     1.72228      1.6661  0.00148843
        7791     1.72325     1.66611  0.00148826
        7792     1.72408     1.66612  0.00148808
        7793     1.72479     1.66613  0.00148791
        7794     1.72537     1.66613  0.00148774
        7795     1.72583     1.66614  0.00148757
        7796     1.72616     1.66615   0.0014874
        7797     1.72636     1.66616  0.00148723
        7798     1.72645     1.66616  0.00148706
        7799     1.72641     1.66617  0.00148689
        7800     1.72625     1.66618  0.00148671
        7801     1.72597     1.66619  0.00148654
        7802     1.72558      1.6662  0.00148637
        7803     1.72507      1.6662   0.0014862
        7804     1.72446     1.66621  0.00148603
        7805     1.72375     1.66622  0.00148586
        7806     1.72294     1.66623  0.00148569
        7807     1.72205     1.66623  0.00148551
        7808     1.72108     1.66624  0.00148534
        7809     1.72005     1.66625  0.00148516
        7810     1.71896     1.66625  0.00148499
        7811     1.71782     1.66626  0.00148481
        7812     1.71666     1.66627  0.00148464
        7813     1.71547     1.66627  0.00148446
        7814     1.71426     1.66628  0.00148428
        7815     1.71306     1.66628  0.00148411
        7816     1.71186     1.66629  0.00148393
        7817     1.71069      1.6663  0.00148375
        7818     1.70954      1.6663  0.00148357
        7819     1.70843     1.66631  0.00148339
        7820     1.70735     1.66631  0.00148321
        7821     1.70632     1.66632  0.00148303
        7822     1.70533     1.66632  0.00148285
        7823     1.70438     1.66633  0.00148267
        7824     1.70346     1.66633  0.00148248
        7825     1.70256     1.66634   0.0014823
        7826     1.70168     1.66634  0.00148212
        7827     1.70079     1.66635  0.00148194
        7828     1.69989     1.66635  0.00148175
        7829     1.69896     1.66635  0.00148157
        7830     1.69798     1.66636  0.00148139
        7831     1.69693     1.66636   0.0014812
        7832      1.6958     1.66637  0.00148102
        7833     1.69456     1.66637  0.00148083
        7834      1.6932     1.66637  0.00148065
        7835     1.69169     1.66638  0.00148046
        7836     1.69004     1.66638  0.00148028
        7837     1.68821     1.66638  0.00148009
        7838     1.68621     1.66638   0.0014799
        7839     1.68401     1.66639  0.00147972
        7840     1.68163     1.66639  0.00147953
        7841     1.67905     1.66639  0.00147934
        7842     1.67628     1.66639  0.00147915
        7843     1.67331     1.66639  0.00147896
        7844     1.67017     1.66639  0.00147878
        7845     1.66685     1.66639  0.00147859
        7846     1.66338     1.66639   0.0014784
        7847     1.65976     1.66639  0.00147821
        7848     1.65603     1.66639  0.00147802
        7849      1.6522     1.66639  0.00147784
        7850     1.64829     1.66639  0.00147765
        7851     1.64433     1.66638  0.00147746
        7852     1.64035     1.66638  0.00147728
        7853     1.63638     1.66638   0.0014771
        7854     1.63244     1.66637  0.00147691
        7855     1.62858     1.66637  0.00147673
        7856     1.62483     1.66636  0.00147656
        7857      1.6212     1.66636  0.00147638
        7858     1.61775     1.66635   0.0014762
        7859     1.61449     1.66634  0.00147603
        7860     1.61146     1.66634  0.00147586
        7861     1.60868     1.66633  0.00147569
        7862     1.60617     1.66632  0.00147552
        7863     1.60396     1.66631  0.00147536
        7864     1.60207     1.66631  0.00147519
        7865      1.6005      1.6663  0.00147503
        7866     1.59927     1.66629  0.00147486
        7867     1.59838     1.66628   0.0014747
        7868     1.59783     1.66627  0.00147454
        7869     1.59762     1.66626  0.00147438
        7870     1.59774     1.66625  0.00147422
        7871     1.59817     1.66624  0.00147406
        7872     1.59889     1.66624  0.00147389
        7873     1.59989     1.66623  0.00147373
        7874     1.60114     1.66622  0.00147357
        7875     1.60262     1.66621   0.0014734
        7876     1.60429      1.6662  0.00147323
        7877     1.60614      1.6662  0.00147307
        7878     1.60812     1.66619   0.0014729
        7879      1.6102     1.66618  0.00147273
        7880     1.61237     1.66617  0.00147256
        7881     1.61458     1.66617  0.00147239
        7882      1.6168     1.66616  0.00147221
        7883     1.61901     1.66616  0.00147204
        7884     1.62119     1.66615  0.00147186
        7885      1.6233     1.66614  0.00147169
        7886     1.62531     1.66614  0.00147151
        7887     1.62722     1.66613  0.00147133
        7888     1.62899     1.66613  0.00147115
        7889     1.63061     1.66613  0.00147097
        7890     1.63206     1.66612  0.00147079
        7891     1.63333     1.66612  0.00147061
        7892     1.63441     1.66611  0.00147043
        7893     1.63529     1.66611  0.00147025
        7894     1.63596     1.66611  0.00147007
        7895     1.63642      1.6661  0.00146989
        7896     1.63666      1.6661   0.0014697
        7897     1.63668     1.66609  0.00146952
        7898     1.63648     1.66609  0.00146934
        7899     1.63608     1.66609  0.00146916
        7900     1.63547     1.66608  0.00146898
        7901     1.63467     1.66608   0.0014688
        7902     1.63368     1.66607  0.00146862
        7903     1.63252     1.66607  0.00146844
        7904      1.6312     1.66607  0.00146826
        7905     1.62975     1.66606  0.00146808
        7906     1.62816     1.66606   0.0014679
        7907     1.62648     1.66605  0.00146773
        7908      1.6247     1.66605  0.00146755
        7909     1.62285     1.66604  0.00146737
        7910     1.62095     1.66603   0.0014672
        7911     1.61901     1.66603  0.00146703
        7912     1.61705     1.66602  0.00146685
        7913     1.61508     1.66602  0.00146668
        7914     1.61313     1.66601  0.00146651
        7915     1.61119       1.666  0.00146634
        7916     1.60928       1.666  0.00146618
        7917     1.60741     1.66599  0.00146601
        7918     1.60558     1.66598  0.00146584
        7919      1.6038     1.66597  0.00146568
        7920     1.60207     1.66596  0.00146552
        7921     1.60039     1.66596  0.00146536
        7922     1.59877     1.66595   0.0014652
        7923     1.59719     1.66594  0.00146504
        7924     1.59567     1.66593  0.00146488
        7925     1.59418     1.66592  0.00146472
        7926     1.59273     1.66591  0.00146457
        7927     1.59132      1.6659  0.00146441
        7928     1.58992     1.66589  0.00146426
        7929     1.58855     1.66588  0.00146411
        7930     1.58718     1.66587  0.00146395
        7931     1.58582     1.66586   0.0014638
        7932     1.58446     1.66585  0.00146366
        7933      1.5831     1.66584  0.00146351
        7934     1.58172     1.66583  0.00146336
        7935     1.58033     1.66582  0.00146322
        7936     1.57891     1.66581  0.00146307
        7937     1.57747      1.6658  0.00146293
        7938     1.57601     1.66579  0.00146279
        7939     1.57452     1.66578  0.00146265
        7940       1.573     1.66576  0.00146252
        7941     1.57146     1.66575  0.00146238
        7942      1.5699     1.66574  0.00146225
        7943     1.56832     1.66573  0.00146211
        7944     1.56673     1.66572  0.00146198
        7945     1.56513      1.6657  0.00146185
        7946     1.56354     1.66569  0.00146173
        7947     1.56196     1.66568   0.0014616
        7948      1.5604     1.66566  0.00146148
        7949     1.55888     1.66565  0.00146135
        7950     1.55742     1.66564  0.00146123
        7951     1.55601     1.66562  0.00146111
        7952     1.55468     1.66561    0.001461
        7953     1.55344      1.6656  0.00146088
        7954      1.5523     1.66558  0.00146077
        7955     1.55129     1.66557  0.00146065
        7956     1.55043     1.66555  0.00146054
        7957     1.54971     1.66554  0.00146043
        7958     1.54918     1.66552  0.00146032
        7959     1.54883     1.66551  0.00146021
        7960     1.54869     1.66549   0.0014601
        7961     1.54877     1.66548  0.00145999
        7962     1.54908     1.66546  0.00145988
        7963     1.54965     1.66545  0.00145977
        7964     1.55047     1.66544  0.00145966
        7965     1.55157     1.66542  0.00145955
        7966     1.55294     1.66541  0.00145943
        7967      1.5546     1.66539  0.00145931
        7968     1.55655     1.66538  0.00145919
        7969      1.5588     1.66537  0.00145907
        7970     1.56134     1.66535  0.00145895
        7971     1.56418     1.66534  0.00145882
