#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        2739    -5.43521     -5.4857   0.0035845
        2740    -5.43782    -5.48568  0.00358323
        2741    -5.44098    -5.48566  0.00358196
        2742     -5.4444    -5.48565  0.00358068
        2743     -5.4473    -5.48563  0.00357941
        2744    -5.45074    -5.48562  0.00357812
        2745    -5.45364    -5.48561  0.00357684
        2746    -5.45691     -5.4856  0.00357555
        2747    -5.46038    -5.48559  0.00357426
        2748    -5.46359    -5.48558  0.00357297
        2749    -5.46683    -5.48557  0.00357168
        2750    -5.47025    -5.48557  0.00357038
        2751    -5.47337    -5.48556  0.00356909
        2752    -5.47604    -5.48556  0.00356779
        2753    -5.47976    -5.48556   0.0035665
        2754    -5.48315    -5.48556   0.0035652
        2755    -5.48667    -5.48556  0.00356391
        2756     -5.4897    -5.48556  0.00356262
        2757    -5.49284    -5.48556  0.00356133
        2758    -5.49577    -5.48557  0.00356004
        2759    -5.49926    -5.48557  0.00355875
        2760    -5.50267    -5.48558  0.00355746
        2761    -5.50586    -5.48558  0.00355618
        2762    -5.50866    -5.48559  0.00355491
        2763    -5.51214     -5.4856  0.00355363
        2764    -5.51507    -5.48561  0.00355236
        2765    -5.51806    -5.48562   0.0035511
        2766    -5.52034    -5.48564  0.00354984
        2767    -5.52282    -5.48565  0.00354858
        2768    -5.52548    -5.48567  0.00354733
        2769    -5.52819    -5.48568  0.00354608
        2770    -5.53017     -5.4857  0.00354483
        2771    -5.53188    -5.48571  0.00354359
        2772    -5.53391    -5.48573  0.00354236
        2773    -5.53521    -5.48575  0.00354113
        2774    -5.53699    -5.48577   0.0035399
        2775    -5.53817    -5.48579  0.00353867
        2776    -5.53952    -5.48581  0.00353745
        2777    -5.54087    -5.48582  0.00353623
        2778    -5.54193    -5.48585  0.00353502
        2779      -5.543    -5.48587   0.0035338
        2780    -5.54377    -5.48589  0.00353259
        2781    -5.54424    -5.48591  0.00353139
        2782    -5.54486    -5.48593  0.00353018
        2783    -5.54472    -5.48595  0.00352898
        2784    -5.54534    -5.48597  0.00352777
        2785     -5.5455    -5.48599  0.00352657
        2786    -5.54551    -5.48601  0.00352537
        2787    -5.54567    -5.48604  0.00352417
        2788    -5.54506    -5.48606  0.00352297
        2789     -5.5449    -5.48608  0.00352177
        2790    -5.54413     -5.4861  0.00352057
        2791    -5.54395    -5.48612  0.00351937
        2792    -5.54316    -5.48614  0.00351817
        2793    -5.54206    -5.48616  0.00351696
        2794     -5.5411    -5.48618  0.00351576
        2795    -5.53877     -5.4862  0.00351455
        2796    -5.53689    -5.48622  0.00351334
        2797    -5.53485    -5.48623  0.00351213
        2798    -5.53281    -5.48625  0.00351091
        2799    -5.53062    -5.48627  0.00350969
        2800    -5.52798    -5.48628  0.00350847
        2801    -5.52552    -5.48629  0.00350725
        2802    -5.52232    -5.48631  0.00350602
        2803    -5.51978    -5.48632  0.00350479
        2804    -5.51713    -5.48633  0.00350356
        2805     -5.5141    -5.48634  0.00350232
        2806    -5.51146    -5.48635  0.00350109
        2807    -5.50832    -5.48636  0.00349985
        2808      -5.505    -5.48636  0.00349861
        2809    -5.50243    -5.48637  0.00349737
        2810    -5.49943    -5.48637  0.00349612
        2811    -5.49648    -5.48638  0.00349488
        2812    -5.49344    -5.48638  0.00349364
        2813     -5.4905    -5.48638   0.0034924
        2814    -5.48814    -5.48638  0.00349116
        2815    -5.48548    -5.48638  0.00348992
        2816    -5.48283    -5.48638  0.00348868
        2817    -5.48036    -5.48638  0.00348744
        2818    -5.47826    -5.48638   0.0034862
        2819    -5.47622    -5.48637  0.00348497
        2820    -5.47442    -5.48637  0.00348374
        2821    -5.47285    -5.48636   0.0034825
        2822    -5.47213    -5.48636  0.00348127
        2823    -5.47119    -5.48635  0.00348005
        2824    -5.47079    -5.48635  0.00347882
        2825    -5.47045    -5.48634  0.00347759
        2826    -5.47033    -5.48634  0.00347636
        2827    -5.47041    -5.48633  0.00347514
        2828    -5.47066    -5.48632  0.00347392
        2829    -5.47153    -5.48632  0.00347269
        2830    -5.47255    -5.48631  0.00347147
        2831    -5.47323    -5.48631  0.00347024
        2832    -5.47417    -5.48631  0.00346902
        2833    -5.47474     -5.4863   0.0034678
        2834    -5.47583     -5.4863  0.00346658
        2835    -5.47696    -5.48629  0.00346536
        2836    -5.47799    -5.48629  0.00346414
        2837    -5.47888    -5.48629  0.00346292
        2838     -5.4798    -5.48629   0.0034617
        2839    -5.48147    -5.48629  0.00346048
        2840     -5.4827    -5.48628  0.00345926
        2841    -5.48378    -5.48628  0.00345804
        2842    -5.48486    -5.48628  0.00345682
        2843    -5.48578    -5.48628  0.00345561
        2844    -5.48685    -5.48628  0.00345439
        2845    -5.48821    -5.48628  0.00345318
        2846    -5.48928    -5.48628  0.00345197
        2847     -5.4902    -5.48629  0.00345075
        2848    -5.49188    -5.48629  0.00344954
        2849    -5.49281    -5.48629  0.00344833
        2850    -5.49406    -5.48629  0.00344712
        2851    -5.49532     -5.4863  0.00344592
        2852    -5.49615     -5.4863  0.00344471
        2853    -5.49699     -5.4863   0.0034435
        2854     -5.4983    -5.48631   0.0034423
        2855    -5.49918    -5.48631   0.0034411
        2856    -5.50037    -5.48632   0.0034399
        2857    -5.50142    -5.48632   0.0034387
        2858    -5.50233    -5.48633   0.0034375
        2859    -5.50354    -5.48633   0.0034363
        2860     -5.5046    -5.48634  0.00343511
        2861    -5.50641    -5.48635  0.00343391
        2862    -5.50716    -5.48635  0.00343272
        2863    -5.50834    -5.48636  0.00343153
        2864    -5.50996    -5.48637  0.00343034
        2865    -5.51079    -5.48638  0.00342915
        2866     -5.5122    -5.48639  0.00342797
        2867    -5.51343     -5.4864  0.00342679
        2868    -5.51418    -5.48641  0.00342561
        2869    -5.51505    -5.48642  0.00342443
        2870    -5.51544    -5.48643  0.00342325
        2871    -5.51701    -5.48644  0.00342207
        2872    -5.51751    -5.48645   0.0034209
        2873    -5.51844    -5.48646  0.00341973
        2874    -5.51952    -5.48647  0.00341856
        2875    -5.52074    -5.48648  0.00341739
        2876    -5.52197     -5.4865  0.00341622
        2877    -5.52306    -5.48651  0.00341506
        2878    -5.52402    -5.48652   0.0034139
        2879      -5.525    -5.48653  0.00341274
        2880    -5.52541    -5.48655  0.00341158
        2881    -5.52617    -5.48656  0.00341042
        2882    -5.52743    -5.48658  0.00340927
        2883     -5.5289    -5.48659  0.00340812
        2884    -5.53027    -5.48661  0.00340697
        2885     -5.5317    -5.48662  0.00340582
        2886    -5.53335    -5.48664  0.00340468
        2887    -5.53475    -5.48665  0.00340354
        2888    -5.53561    -5.48667  0.00340241
        2889    -5.53684    -5.48669  0.00340127
        2890    -5.53811    -5.48671  0.00340014
        2891    -5.53974    -5.48672  0.00339902
        2892     -5.5411    -5.48674  0.00339789
        2893     -5.5428    -5.48676  0.00339677
        2894    -5.54468    -5.48678  0.00339566
        2895    -5.54611     -5.4868  0.00339455
        2896    -5.54754    -5.48682  0.00339344
        2897     -5.5494    -5.48685  0.00339234
        2898    -5.55123    -5.48687  0.00339124
        2899    -5.55271    -5.48689  0.00339015
        2900    -5.55442    -5.48691  0.00338906
        2901     -5.5559    -5.48694  0.00338797
        2902    -5.55788    -5.48696  0.00338689
        2903    -5.55897    -5.48699  0.00338582
        2904    -5.56023    -5.48701  0.00338475
        2905    -5.56087    -5.48704  0.00338368
        2906    -5.56163    -5.48706  0.00338261
        2907    -5.56265    -5.48709  0.00338154
        2908    -5.56284    -5.48712  0.00338048
        2909    -5.56296    -5.48714  0.00337942
        2910    -5.56252    -5.48717  0.00337836
        2911    -5.56168    -5.48719   0.0033773
        2912    -5.56116    -5.48722  0.00337623
        2913    -5.56005    -5.48724  0.00337516
        2914     -5.5585    -5.48727  0.00337409
        2915    -5.55681    -5.48729  0.00337302
        2916    -5.55481    -5.48732  0.00337194
        2917    -5.55281    -5.48734  0.00337086
        2918    -5.55036    -5.48736  0.00336978
        2919    -5.54777    -5.48738  0.00336869
        2920    -5.54473     -5.4874  0.00336759
        2921    -5.54126    -5.48742  0.00336649
        2922    -5.53768    -5.48744  0.00336538
        2923    -5.53355    -5.48745  0.00336426
        2924    -5.52948    -5.48747  0.00336314
        2925    -5.52507    -5.48748  0.00336202
        2926    -5.52031    -5.48749  0.00336089
        2927    -5.51555     -5.4875  0.00335975
        2928    -5.51066    -5.48751  0.00335862
        2929    -5.50552    -5.48751  0.00335748
        2930    -5.50046    -5.48752  0.00335633
        2931     -5.4955    -5.48752  0.00335519
        2932    -5.49038    -5.48752  0.00335404
        2933    -5.48528    -5.48752   0.0033529
        2934    -5.47976    -5.48752  0.00335176
        2935     -5.4746    -5.48751  0.00335062
        2936    -5.47013    -5.48751  0.00334948
        2937    -5.46499     -5.4875  0.00334835
        2938    -5.46072    -5.48749  0.00334723
        2939    -5.45611    -5.48748   0.0033461
        2940    -5.45177    -5.48747  0.00334499
        2941    -5.44815    -5.48745  0.00334388
        2942    -5.44419    -5.48744  0.00334277
        2943    -5.44019    -5.48742  0.00334168
        2944    -5.43643    -5.48741  0.00334058
        2945     -5.4323    -5.48739   0.0033395
        2946    -5.42855    -5.48737  0.00333843
        2947     -5.4244    -5.48735  0.00333736
        2948    -5.42076    -5.48732  0.00333631
        2949     -5.4173     -5.4873  0.00333526
        2950    -5.41372    -5.48727  0.00333422
        2951    -5.41015    -5.48725   0.0033332
        2952    -5.40691    -5.48722  0.00333218
        2953    -5.40353    -5.48719  0.00333117
        2954    -5.40017    -5.48716  0.00333017
        2955    -5.39669    -5.48713  0.00332919
        2956    -5.39341     -5.4871  0.00332821
        2957    -5.39004    -5.48707  0.00332725
        2958    -5.38705    -5.48703   0.0033263
        2959    -5.38371      -5.487  0.00332536
        2960     -5.3802    -5.48696  0.00332443
        2961    -5.37746    -5.48693  0.00332351
        2962    -5.37491    -5.48689   0.0033226
        2963    -5.37229    -5.48685  0.00332171
        2964    -5.37054    -5.48681  0.00332082
        2965    -5.36862    -5.48677  0.00331994
        2966    -5.36717    -5.48673  0.00331906
        2967    -5.36561    -5.48669   0.0033182
        2968    -5.36502    -5.48665  0.00331733
        2969    -5.36435    -5.48661  0.00331647
        2970    -5.36378    -5.48657  0.00331561
        2971    -5.36375    -5.48653  0.00331475
        2972    -5.36427    -5.48648  0.00331389
        2973    -5.36548    -5.48644  0.00331303
        2974    -5.36646     -5.4864  0.00331216
        2975    -5.36809    -5.48636  0.00331128
        2976     -5.3702    -5.48632   0.0033104
        2977    -5.37261    -5.48629  0.00330951
        2978    -5.37528    -5.48625  0.00330861
        2979    -5.37802    -5.48621   0.0033077
        2980    -5.38125    -5.48618  0.00330677
        2981    -5.38477    -5.48614  0.00330584
        2982    -5.38808    -5.48611   0.0033049
        2983     -5.3916    -5.48608  0.00330394
        2984     -5.3956    -5.48605  0.00330297
        2985    -5.39881    -5.48602  0.00330199
        2986    -5.40227    -5.48599  0.00330101
        2987    -5.40563    -5.48596  0.00330001
        2988    -5.40857    -5.48594  0.00329901
        2989    -5.41197    -5.48591    0.003298
        2990     -5.4149    -5.48589  0.00329698
        2991    -5.41779    -5.48587  0.00329596
        2992    -5.42018    -5.48585  0.00329493
        2993    -5.42266    -5.48582   0.0032939
        2994    -5.42461     -5.4858  0.00329286
        2995    -5.42711    -5.48578  0.00329182
        2996    -5.42863    -5.48576  0.00329077
        2997    -5.42978    -5.48575  0.00328973
        2998    -5.43101    -5.48573  0.00328868
        2999    -5.43145    -5.48571  0.00328764
        3000     -5.4323    -5.48569  0.00328659
        3001    -5.43282    -5.48567  0.00328554
        3002    -5.43273    -5.48566  0.00328449
        3003     -5.4331    -5.48564  0.00328345
        3004    -5.43304    -5.48562   0.0032824
        3005    -5.43318     -5.4856  0.00328135
        3006    -5.43294    -5.48559  0.00328031
        3007    -5.43323    -5.48557  0.00327926
        3008    -5.43334    -5.48555  0.00327822
        3009    -5.43297    -5.48553  0.00327718
        3010    -5.43229    -5.48552  0.00327614
        3011    -5.43239     -5.4855   0.0032751
        3012    -5.43161    -5.48548  0.00327406
        3013    -5.43105    -5.48546  0.00327302
        3014    -5.43115    -5.48545  0.00327198
        3015    -5.43103    -5.48543  0.00327095
        3016    -5.43145    -5.48541  0.00326991
        3017    -5.43152    -5.48539  0.00326888
        3018    -5.43215    -5.48537  0.00326784
        3019    -5.43273    -5.48536  0.00326681
        3020    -5.43252    -5.48534  0.00326577
        3021    -5.43347    -5.48532  0.00326474
        3022    -5.43452     -5.4853   0.0032637
        3023    -5.43551    -5.48529  0.00326266
        3024    -5.43583    -5.48527  0.00326162
        3025    -5.43623    -5.48526  0.00326058
        3026    -5.43685    -5.48524  0.00325955
        3027    -5.43813    -5.48522  0.00325851
        3028    -5.43884    -5.48521  0.00325747
        3029    -5.44004    -5.48519  0.00325643
        3030    -5.44173    -5.48518  0.00325538
        3031    -5.44283    -5.48517  0.00325434
        3032     -5.4444    -5.48515  0.00325329
        3033    -5.44553    -5.48514  0.00325225
        3034    -5.44758    -5.48513   0.0032512
        3035     -5.4489    -5.48511  0.00325015
        3036    -5.45024     -5.4851   0.0032491
        3037    -5.45085    -5.48509  0.00324805
        3038    -5.45273    -5.48508    0.003247
        3039    -5.45405    -5.48507  0.00324594
        3040    -5.45545    -5.48506  0.00324489
        3041    -5.45664    -5.48505  0.00324384
        3042    -5.45823    -5.48504  0.00324278
        3043    -5.46026    -5.48504  0.00324173
        3044    -5.46197    -5.48503  0.00324067
        3045    -5.46353    -5.48502  0.00323961
        3046    -5.46601    -5.48501  0.00323856
        3047    -5.46853    -5.48501   0.0032375
        3048    -5.47108      -5.485  0.00323644
        3049    -5.47428      -5.485  0.00323538
        3050    -5.47767      -5.485  0.00323432
        3051    -5.48081      -5.485  0.00323326
        3052    -5.48429      -5.485   0.0032322
        3053    -5.48795      -5.485  0.00323114
        3054    -5.49149      -5.485  0.00323009
        3055    -5.49518      -5.485  0.00322903
        3056    -5.49916    -5.48501  0.00322798
        3057    -5.50371    -5.48501  0.00322693
        3058     -5.5085    -5.48502  0.00322588
        3059    -5.51276    -5.48503  0.00322484
        3060    -5.51676    -5.48504   0.0032238
        3061    -5.52183    -5.48505  0.00322277
        3062    -5.52643    -5.48507  0.00322175
        3063    -5.53128    -5.48508  0.00322073
        3064     -5.5359     -5.4851  0.00321972
        3065    -5.54057    -5.48512  0.00321872
        3066     -5.5442    -5.48514  0.00321773
        3067     -5.5481    -5.48516  0.00321675
        3068    -5.55197    -5.48518  0.00321577
        3069    -5.55532     -5.4852   0.0032148
        3070    -5.55857    -5.48522  0.00321385
        3071    -5.56125    -5.48525   0.0032129
        3072    -5.56379    -5.48528  0.00321195
        3073    -5.56572     -5.4853  0.00321101
        3074    -5.56763    -5.48533  0.00321008
        3075    -5.56981    -5.48536  0.00320915
        3076    -5.57102    -5.48538  0.00320823
        3077    -5.57218    -5.48541  0.00320731
        3078     -5.5728    -5.48544   0.0032064
        3079    -5.57275    -5.48547  0.00320548
        3080     -5.5723     -5.4855  0.00320456
        3081    -5.57191    -5.48552  0.00320365
        3082    -5.57098    -5.48555  0.00320273
        3083    -5.56994    -5.48558   0.0032018
        3084    -5.56835    -5.48561  0.00320088
        3085    -5.56591    -5.48563  0.00319995
        3086    -5.56473    -5.48566  0.00319901
        3087    -5.56209    -5.48568  0.00319807
        3088    -5.55876    -5.48571  0.00319712
        3089    -5.55503    -5.48573  0.00319617
        3090    -5.55106    -5.48575   0.0031952
        3091     -5.5467    -5.48577  0.00319423
        3092    -5.54182    -5.48579  0.00319325
        3093    -5.53642     -5.4858  0.00319226
        3094    -5.53142    -5.48582  0.00319126
        3095    -5.52531    -5.48583  0.00319026
        3096    -5.51918    -5.48584  0.00318924
        3097    -5.51333    -5.48585  0.00318823
        3098    -5.50644    -5.48586   0.0031872
        3099    -5.49973    -5.48586  0.00318618
        3100    -5.49232    -5.48586  0.00318515
        3101    -5.48455    -5.48586  0.00318412
        3102    -5.47676    -5.48586   0.0031831
        3103    -5.46899    -5.48586  0.00318208
        3104    -5.46128    -5.48585  0.00318106
        3105    -5.45309    -5.48584  0.00318005
        3106    -5.44523    -5.48582  0.00317906
        3107    -5.43715    -5.48581  0.00317807
        3108    -5.42921    -5.48579   0.0031771
        3109    -5.42148    -5.48577  0.00317615
        3110    -5.41433    -5.48575  0.00317521
        3111    -5.40722    -5.48572  0.00317429
        3112    -5.40128    -5.48569  0.00317339
        3113    -5.39489    -5.48567   0.0031725
        3114    -5.38889    -5.48563  0.00317163
        3115    -5.38421     -5.4856  0.00317078
        3116    -5.37999    -5.48557  0.00316995
        3117    -5.37628    -5.48553  0.00316912
        3118    -5.37279     -5.4855  0.00316831
        3119    -5.37061    -5.48546  0.00316751
        3120    -5.36912    -5.48542  0.00316672
        3121     -5.3682    -5.48538  0.00316592
        3122    -5.36813    -5.48535  0.00316513
        3123     -5.3683    -5.48531  0.00316434
        3124    -5.36945    -5.48527  0.00316355
        3125    -5.37094    -5.48524  0.00316274
        3126    -5.37291     -5.4852  0.00316194
        3127    -5.37563    -5.48517  0.00316112
        3128    -5.37966    -5.48513  0.00316029
        3129    -5.38377     -5.4851  0.00315945
        3130    -5.38806    -5.48507  0.00315859
        3131     -5.3931    -5.48504  0.00315772
        3132    -5.39841    -5.48501  0.00315683
        3133    -5.40454    -5.48499  0.00315593
        3134    -5.41114    -5.48496  0.00315501
        3135    -5.41742    -5.48494  0.00315407
        3136    -5.42394    -5.48492  0.00315313
        3137    -5.43066     -5.4849  0.00315217
        3138    -5.43767    -5.48489   0.0031512
        3139    -5.44464    -5.48488  0.00315022
        3140    -5.45137    -5.48486  0.00314924
        3141    -5.45872    -5.48486  0.00314825
        3142    -5.46576    -5.48485  0.00314725
        3143    -5.47275    -5.48485  0.00314625
        3144    -5.47996    -5.48485  0.00314525
        3145     -5.4863    -5.48485  0.00314425
        3146    -5.49356    -5.48485  0.00314325
        3147    -5.50051    -5.48485  0.00314226
        3148    -5.50697    -5.48486  0.00314127
        3149    -5.51322    -5.48487  0.00314028
        3150    -5.51911    -5.48488  0.00313931
        3151    -5.52507    -5.48489  0.00313834
        3152    -5.53018    -5.48491  0.00313737
        3153    -5.53551    -5.48492  0.00313642
        3154    -5.53997    -5.48494  0.00313547
        3155    -5.54462    -5.48496  0.00313454
        3156    -5.54962    -5.48498  0.00313361
        3157     -5.5536      -5.485  0.00313269
        3158    -5.55746    -5.48502  0.00313178
        3159    -5.56091    -5.48505  0.00313088
        3160    -5.56424    -5.48507  0.00312999
        3161    -5.56776     -5.4851  0.00312911
        3162      -5.571    -5.48513  0.00312824
        3163    -5.57398    -5.48516  0.00312738
        3164    -5.57683    -5.48518  0.00312652
        3165    -5.57866    -5.48521  0.00312568
        3166    -5.58065    -5.48524  0.00312483
        3167    -5.58206    -5.48527    0.003124
        3168    -5.58287    -5.48531  0.00312316
        3169    -5.58384    -5.48534  0.00312233
        3170     -5.5851    -5.48537  0.00312151
        3171     -5.5856     -5.4854  0.00312068
        3172    -5.58516    -5.48543  0.00311986
        3173    -5.58468    -5.48546  0.00311903
        3174    -5.58445    -5.48549   0.0031182
        3175    -5.58356    -5.48552  0.00311737
        3176     -5.5817    -5.48555  0.00311654
        3177    -5.58006    -5.48558   0.0031157
        3178    -5.57803    -5.48561  0.00311486
        3179    -5.57529    -5.48564    0.003114
        3180    -5.57139    -5.48567  0.00311314
        3181    -5.56798    -5.48569  0.00311227
        3182    -5.56446    -5.48572  0.00311139
        3183    -5.56022    -5.48574   0.0031105
        3184    -5.55572    -5.48576   0.0031096
        3185    -5.55112    -5.48579  0.00310869
        3186    -5.54613     -5.4858  0.00310778
        3187    -5.54047    -5.48582  0.00310685
        3188    -5.53416    -5.48584  0.00310591
        3189    -5.52769    -5.48585  0.00310496
        3190    -5.52093    -5.48586  0.00310401
        3191    -5.51394    -5.48587  0.00310305
        3192    -5.50662    -5.48588  0.00310208
        3193    -5.49931    -5.48588  0.00310112
        3194    -5.49194    -5.48588  0.00310015
        3195    -5.48442    -5.48588  0.00309917
        3196    -5.47712    -5.48588  0.00309821
        3197    -5.47014    -5.48587  0.00309724
        3198    -5.46323    -5.48587  0.00309628
        3199    -5.45679    -5.48586  0.00309533
        3200    -5.45013    -5.48585  0.00309438
        3201     -5.4444    -5.48583  0.00309344
        3202    -5.43935    -5.48582  0.00309251
        3203    -5.43506     -5.4858  0.00309158
        3204    -5.43127    -5.48579  0.00309066
        3205    -5.42803    -5.48577  0.00308975
        3206    -5.42583    -5.48575  0.00308885
        3207    -5.42406    -5.48573  0.00308794
        3208     -5.4235    -5.48571  0.00308704
        3209    -5.42353    -5.48569  0.00308614
        3210    -5.42413    -5.48567  0.00308524
        3211    -5.42541    -5.48565  0.00308433
        3212     -5.4272    -5.48564  0.00308343
        3213    -5.42957    -5.48562  0.00308252
        3214    -5.43278     -5.4856   0.0030816
        3215    -5.43572    -5.48559  0.00308068
        3216    -5.43997    -5.48557  0.00307976
        3217    -5.44413    -5.48556  0.00307883
        3218    -5.44796    -5.48555  0.00307789
        3219    -5.45171    -5.48554  0.00307695
        3220    -5.45653    -5.48553  0.00307601
        3221    -5.46146    -5.48552  0.00307507
        3222    -5.46629    -5.48551  0.00307412
        3223    -5.47099    -5.48551  0.00307317
        3224    -5.47581    -5.48551  0.00307221
        3225    -5.48072    -5.48551  0.00307126
        3226    -5.48539    -5.48551  0.00307031
        3227    -5.49023    -5.48551  0.00306936
        3228    -5.49478    -5.48551  0.00306841
        3229    -5.49902    -5.48551  0.00306746
        3230    -5.50337    -5.48552  0.00306652
        3231    -5.50708    -5.48553  0.00306558
        3232    -5.51105    -5.48553  0.00306464
        3233    -5.51511    -5.48554   0.0030637
        3234    -5.51835    -5.48555  0.00306277
        3235    -5.52153    -5.48556  0.00306185
        3236     -5.5245    -5.48558  0.00306092
        3237    -5.52786    -5.48559  0.00306001
        3238    -5.53041     -5.4856  0.00305909
        3239    -5.53261    -5.48562  0.00305818
        3240     -5.5343    -5.48563  0.00305728
        3241    -5.53626    -5.48565  0.00305637
        3242    -5.53832    -5.48566  0.00305547
        3243    -5.53975    -5.48568  0.00305458
        3244    -5.54071     -5.4857  0.00305368
        3245    -5.54195    -5.48572  0.00305279
        3246    -5.54287    -5.48573   0.0030519
        3247    -5.54334    -5.48575  0.00305101
        3248    -5.54457    -5.48577  0.00305013
        3249    -5.54506    -5.48579  0.00304924
        3250    -5.54587    -5.48581  0.00304836
        3251     -5.5455    -5.48582  0.00304748
        3252    -5.54517    -5.48584  0.00304659
        3253    -5.54564    -5.48586  0.00304571
        3254    -5.54571    -5.48588  0.00304483
        3255    -5.54556     -5.4859  0.00304395
        3256    -5.54563    -5.48592  0.00304307
        3257    -5.54565    -5.48593  0.00304219
        3258    -5.54548    -5.48595  0.00304132
        3259    -5.54482    -5.48597  0.00304044
        3260    -5.54476    -5.48599  0.00303956
        3261    -5.54455    -5.48601  0.00303868
        3262     -5.5445    -5.48602   0.0030378
        3263    -5.54418    -5.48604  0.00303692
        3264    -5.54391    -5.48606  0.00303604
        3265    -5.54399    -5.48608  0.00303516
        3266     -5.5437     -5.4861  0.00303429
        3267    -5.54363    -5.48611  0.00303341
        3268     -5.5438    -5.48613  0.00303253
        3269    -5.54376    -5.48615  0.00303165
        3270    -5.54427    -5.48617  0.00303078
        3271    -5.54456    -5.48618  0.00302991
        3272     -5.5451     -5.4862  0.00302903
        3273    -5.54587    -5.48622  0.00302816
        3274    -5.54656    -5.48624  0.00302729
        3275    -5.54778    -5.48626  0.00302643
        3276    -5.54873    -5.48628  0.00302556
        3277    -5.54958     -5.4863   0.0030247
        3278    -5.55089    -5.48632  0.00302384
        3279    -5.55161    -5.48634  0.00302299
        3280    -5.55245    -5.48636  0.00302213
        3281    -5.55311    -5.48638  0.00302128
        3282    -5.55386     -5.4864  0.00302043
        3283    -5.55439    -5.48642  0.00301958
        3284    -5.55499    -5.48644  0.00301873
        3285    -5.55533    -5.48646  0.00301789
        3286     -5.5557    -5.48648  0.00301704
        3287     -5.5558     -5.4865   0.0030162
        3288    -5.55546    -5.48652  0.00301535
        3289    -5.55558    -5.48654  0.00301451
        3290    -5.55509    -5.48656  0.00301367
        3291    -5.55537    -5.48658  0.00301282
        3292    -5.55444    -5.48661  0.00301198
        3293    -5.55396    -5.48663  0.00301113
        3294    -5.55318    -5.48665  0.00301029
        3295    -5.55226    -5.48667  0.00300944
        3296     -5.5512    -5.48669  0.00300859
        3297     -5.5503     -5.4867  0.00300774
        3298    -5.54883    -5.48672  0.00300689
        3299    -5.54769    -5.48674  0.00300603
        3300    -5.54673    -5.48676  0.00300517
        3301    -5.54478    -5.48678  0.00300432
        3302    -5.54258    -5.48679  0.00300345
        3303     -5.5409    -5.48681  0.00300259
        3304      -5.539    -5.48683  0.00300172
        3305    -5.53718    -5.48684  0.00300085
        3306    -5.53532    -5.48686  0.00299998
        3307    -5.53341    -5.48687  0.00299911
        3308    -5.53162    -5.48688  0.00299823
        3309    -5.52982     -5.4869  0.00299735
        3310    -5.52771    -5.48691  0.00299647
        3311     -5.5256    -5.48692  0.00299559
        3312    -5.52366    -5.48693  0.00299471
        3313     -5.5219    -5.48694  0.00299382
        3314    -5.51974    -5.48695  0.00299293
        3315    -5.51794    -5.48696  0.00299204
        3316    -5.51591    -5.48697  0.00299116
        3317    -5.51382    -5.48698  0.00299026
        3318    -5.51184    -5.48699  0.00298937
        3319    -5.50999    -5.48699  0.00298848
        3320    -5.50828      -5.487  0.00298759
        3321    -5.50704    -5.48701  0.00298669
        3322    -5.50628    -5.48701   0.0029858
        3323    -5.50557    -5.48702  0.00298491
        3324    -5.50477    -5.48702  0.00298401
        3325    -5.50482    -5.48703  0.00298312
        3326    -5.50467    -5.48703  0.00298223
        3327    -5.50464    -5.48704  0.00298134
        3328    -5.50473    -5.48704  0.00298045
        3329    -5.50573    -5.48705  0.00297956
        3330    -5.50658    -5.48706  0.00297867
        3331    -5.50788    -5.48706  0.00297778
        3332    -5.50918    -5.48707  0.00297689
        3333    -5.51169    -5.48708  0.00297601
        3334    -5.51389    -5.48708  0.00297513
        3335    -5.51622    -5.48709  0.00297425
        3336    -5.51912     -5.4871  0.00297337
        3337    -5.52225    -5.48711   0.0029725
        3338    -5.52529    -5.48712  0.00297163
        3339    -5.52866    -5.48714  0.00297077
        3340    -5.53172    -5.48715  0.00296991
        3341    -5.53474    -5.48716  0.00296905
        3342    -5.53798    -5.48718   0.0029682
        3343    -5.54216     -5.4872  0.00296736
        3344    -5.54586    -5.48721  0.00296653
        3345    -5.54906    -5.48723   0.0029657
        3346     -5.5529    -5.48725  0.00296487
        3347     -5.5563    -5.48727  0.00296406
        3348    -5.55967    -5.48729  0.00296325
        3349    -5.56298    -5.48732  0.00296246
        3350    -5.56618    -5.48734  0.00296166
        3351    -5.56894    -5.48736  0.00296088
        3352    -5.57125    -5.48739   0.0029601
        3353    -5.57352    -5.48742  0.00295933
        3354    -5.57499    -5.48744  0.00295856
        3355    -5.57534    -5.48747   0.0029578
        3356    -5.57577    -5.48749  0.00295703
        3357    -5.57626    -5.48752  0.00295627
        3358    -5.57608    -5.48755  0.00295551
        3359    -5.57582    -5.48757  0.00295475
        3360    -5.57459     -5.4876  0.00295398
        3361     -5.5733    -5.48762  0.00295321
        3362    -5.57168    -5.48765  0.00295244
        3363    -5.56944    -5.48767  0.00295166
        3364    -5.56736     -5.4877  0.00295088
        3365    -5.56457    -5.48772  0.00295009
        3366    -5.56229    -5.48774   0.0029493
        3367    -5.55996    -5.48776   0.0029485
        3368    -5.55715    -5.48778   0.0029477
        3369    -5.55359     -5.4878  0.00294689
        3370    -5.55037    -5.48782  0.00294607
        3371    -5.54721    -5.48784  0.00294525
        3372    -5.54338    -5.48786  0.00294442
        3373    -5.53982    -5.48787  0.00294359
