#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         443   -0.464782   -0.398817  0.00243889
         444    -0.45042   -0.398933  0.00243616
         445   -0.467958   -0.399088  0.00243562
         446   -0.450075   -0.399203  0.00243284
         447   -0.431178   -0.399274  0.00242845
         448   -0.439133   -0.399363  0.00242466
         449   -0.491495   -0.399568  0.00242793
         450   -0.550319   -0.399903  0.00244553
         451   -0.532359   -0.400197  0.00245768
         452   -0.480323   -0.400374  0.00245863
         453   -0.481784   -0.400554  0.00245976
         454   -0.458456   -0.400682  0.00245765
         455   -0.436912   -0.400761  0.00245354
         456   -0.386127   -0.400729  0.00244837
         457   -0.381548   -0.400687  0.00244337
         458    -0.36891   -0.400618  0.00243902
         459   -0.347796   -0.400503  0.00243642
         460   -0.343294   -0.400378  0.00243429
         461   -0.368048   -0.400308  0.00243002
         462   -0.374199   -0.400252  0.00242542
         463   -0.383032   -0.400214  0.00242047
         464   -0.384121    -0.40018   0.0024155
         465   -0.429947   -0.400244  0.00241115
         466     -0.4433   -0.400336  0.00240775
         467   -0.451233   -0.400445  0.00240506
         468    -0.43267   -0.400514   0.0024009
         469   -0.433933   -0.400585  0.00239684
         470    -0.44832   -0.400687  0.00239389
         471   -0.453206   -0.400798  0.00239141
         472   -0.418762   -0.400836  0.00238664
         473   -0.421204   -0.400879  0.00238198
         474   -0.434026   -0.400949  0.00237799
         475   -0.428137   -0.401007  0.00237367
         476   -0.413813   -0.401034  0.00236883
         477   -0.399105   -0.401029  0.00236387
         478   -0.397181   -0.401021  0.00235894
         479   -0.417263   -0.401055  0.00235426
         480     -0.4344   -0.401125  0.00235038
         481   -0.437258     -0.4012  0.00234669
         482   -0.443262   -0.401287  0.00234345
         483   -0.427967   -0.401342  0.00233924
         484   -0.413892   -0.401368  0.00233456
         485   -0.380952   -0.401326  0.00233012
         486   -0.382198   -0.401287  0.00232566
         487   -0.369875   -0.401222  0.00232178
         488   -0.348129   -0.401114  0.00231957
         489   -0.353656   -0.401017  0.00231685
         490   -0.411963   -0.401039  0.00231223
         491   -0.425738   -0.401089  0.00230807
         492   -0.396575    -0.40108   0.0023034
         493   -0.419377   -0.401117  0.00229902
         494    -0.41297   -0.401141   0.0022945
         495   -0.411558   -0.401162  0.00228996
         496   -0.374139   -0.401108  0.00228599
         497   -0.375345   -0.401056  0.00228198
         498   -0.355588   -0.400965  0.00227922
         499   -0.348894    -0.40086  0.00227704
         500   -0.355311   -0.400769  0.00227431
